Dato;Tid;Celle 1;Celle 2;Celle 3;Celle 4;Celle 5;Celle 6;Celle 7;Celle 8;Celle 9;Celle 10;Celle 11;Celle 12;Celle 13;Celle 14;Celle 15;Celle 16;Celle 17;Celle 18;Celle 19;Celle 20;Celle 21;Celle 22;Celle 23;Celle 24;Celle 25;Celle 26;Celle 27;Celle 28;Celle 29;Celle 30;Celle 31;Celle 32;Celle 33;Celle 34
06-02-2023;21:00:00;2,86;5,72;6,67;6,67;9,53;5,72;3,81;3,81;5,72;4,77;6,67;7,63;7,63;5,72;6,67;1,91;7,63;6,67;5,72;4,77;7,63;5,72;8,58;3,81;4,77;2,86;6,67;4,77;4,77;0,95;2,86;3,81;7,63;3,81
06-02-2023;22:00:00;2,86;4,77;7,63;4,77;3,81;3,81;3,81;3,81;0;2,86;5,72;4,77;5,72;3,81;4,77;1,91;3,81;5,72;5,72;3,81;4,77;4,77;4,77;2,86;2,86;2,86;6,67;3,81;3,81;0,95;0;3,81;4,77;2,86
06-02-2023;23:00:00;2,86;1,91;7,63;1,91;2,86;2,86;3,81;2,86;0;1,91;4,77;1,91;4,77;2,86;2,86;1,91;2,86;3,81;2,86;2,86;3,81;3,81;3,81;2,86;1,91;1,91;4,77;3,81;3,81;0;0;4,77;4,77;2,86
07-02-2023;00:00:00;3,81;2,86;7,63;1,91;2,86;2,86;3,81;2,86;110,6;2,86;3,81;0;2,86;1,91;1,91;2,86;1,91;3,81;1,91;2,86;2,86;2,86;3,81;4,77;0;0,95;5,72;3,81;3,81;0;0;5,72;4,77;4,77
07-02-2023;01:00:00;2,86;3,81;3,81;0;2,86;3,81;3,81;3,81;0;0;2,86;0;3,81;2,86;2,86;2,86;1,91;3,81;2,86;5,72;5,72;3,81;4,77;5,72;0;6,67;2,86;3,81;3,81;0;0;7,63;6,67;4,77
07-02-2023;02:00:00;4,77;0,95;1,91;0;2,86;5,72;6,67;5,72;0;0,95;1,91;0;3,81;3,81;7,63;3,81;2,86;3,81;1,91;6,67;6,67;3,81;5,72;5,72;0;5,72;7,63;5,72;5,72;1,91;0;8,58;5,72;6,67
07-02-2023;03:00:00;3,81;1,91;2,86;0;3,81;9,53;5,72;7,63;0;0,95;1,91;0;3,81;4,77;11,44;2,86;1,91;4,77;2,86;6,67;5,72;3,81;5,72;5,72;0;0;7,63;5,72;4,77;0;0;7,63;4,77;5,72
07-02-2023;04:00:00;0,95;0;1,91;0;2,86;8,58;3,81;4,77;9,53;0;0;0;2,86;1,91;5,72;0,95;0,95;3,81;0,95;3,81;2,86;1,91;2,86;1,91;0;0;0,95;2,86;3,81;0;0;3,81;4,77;2,86
07-02-2023;05:00:00;0;0;1,91;0;1,91;1,91;1,91;1,91;4,77;0;1,91;0;1,91;2,86;3,81;3,81;3,81;3,81;2,86;1,91;1,91;4,77;3,81;2,86;1,91;0;2,86;6,67;3,81;0;0;5,72;4,77;2,86
07-02-2023;06:00:00;0;6,67;8,58;15,25;8,58;5,72;5,72;7,63;0;4,77;12,39;11,44;11,44;14,3;6,67;13,35;24,79;27,65;20,02;16,21;13,35;18,12;14,3;14,3;16,21;2,86;5,72;30,51;21,93;2,86;16,21;34,32;9,53;24,79
07-02-2023;07:00:00;0;20,98;19,07;47,67;27,65;21,93;47,67;33,37;0;17,16;31,46;41,95;40,04;49,58;39,09;33,37;59,11;56,25;54,35;54,35;39,09;27,65;27,65;33,37;39,09;16,21;16,21;43,86;37,18;9,53;43,86;58,16;16,21;32,42
07-02-2023;08:00:00;0,95;15,25;18,12;63,88;55,3;28,6;52,44;41,95;0;11,44;37,18;60,07;53,39;56,25;40,04;44,81;60,07;56,25;66,74;55,3;26,7;24,79;27,65;44,81;38,14;9,53;12,39;33,37;25,74;12,39;23,84;41;11,44;15,25
07-02-2023;09:00:00;3,81;13,35;14,3;37,18;28,6;14,3;12,39;10,49;3,81;9,53;18,12;32,42;20,98;22,88;13,35;16,21;20,98;25,74;26,7;11,44;10,49;9,53;12,39;11,44;11,44;4,77;11,44;12,39;9,53;4,77;10,49;8,58;11,44;7,63
07-02-2023;10:00:00;5,72;13,35;13,35;28,6;20,02;14,3;7,63;8,58;0;9,53;12,39;24,79;13,35;15,25;13,35;8,58;12,39;15,25;14,3;7,63;10,49;8,58;12,39;7,63;11,44;6,67;11,44;10,49;9,53;5,72;11,44;7,63;11,44;8,58
07-02-2023;11:00:00;5,72;14,3;14,3;28,6;19,07;16,21;8,58;9,53;0;10,49;13,35;24,79;13,35;14,3;13,35;8,58;12,39;16,21;14,3;7,63;10,49;9,53;13,35;7,63;11,44;6,67;12,39;10,49;9,53;4,77;11,44;8,58;12,39;8,58
07-02-2023;12:00:00;4,77;13,35;14,3;28,6;20,02;15,25;8,58;9,53;0;10,49;13,35;25,74;15,25;14,3;13,35;8,58;14,3;17,16;15,25;7,63;10,49;9,53;13,35;7,63;11,44;5,72;12,39;10,49;9,53;4,77;11,44;8,58;11,44;8,58
07-02-2023;13:00:00;4,77;15,25;15,25;25,74;19,07;15,25;8,58;9,53;12,39;11,44;14,3;25,74;18,12;16,21;13,35;9,53;15,25;19,07;17,16;8,58;11,44;10,49;14,3;7,63;12,39;5,72;12,39;12,39;9,53;3,81;11,44;9,53;11,44;8,58
07-02-2023;14:00:00;2,86;16,21;18,12;33,37;23,84;18,12;9,53;11,44;0,95;13,35;27,65;37,18;32,42;31,46;15,25;21,93;28,6;33,37;41;12,39;17,16;15,25;20,98;10,49;16,21;5,72;13,35;17,16;11,44;4,77;14,3;11,44;11,44;9,53
07-02-2023;15:00:00;1,91;17,16;21,93;51,49;32,42;20,02;18,12;21,93;0;17,16;41;51,49;51,49;43,86;21,93;48,63;43,86;55,3;66,74;20,98;28,6;22,88;32,42;30,51;28,6;8,58;16,21;28,6;16,21;7,63;30,51;17,16;13,35;12,39
07-02-2023;16:00:00;0,95;17,16;19,07;54,35;36,23;20,02;20,98;24,79;7,63;16,21;36,23;50,53;49,58;40,04;21,93;42,9;38,14;57,21;62,93;20,02;22,88;20,98;28,6;31,46;23,84;9,53;15,25;25,74;16,21;6,67;31,46;14,3;13,35;11,44
07-02-2023;17:00:00;0,95;14,3;13,35;32,42;28,6;18,12;11,44;12,39;20,02;12,39;20,02;33,37;26,7;21,93;16,21;12,39;20,02;28,6;27,65;12,39;12,39;12,39;14,3;8,58;13,35;5,72;12,39;13,35;9,53;3,81;11,44;7,63;10,49;6,67
07-02-2023;18:00:00;1,91;10,49;9,53;19,07;15,25;12,39;6,67;7,63;2,86;8,58;11,44;19,07;11,44;9,53;11,44;3,81;10,49;11,44;9,53;7,63;7,63;7,63;7,63;3,81;8,58;4,77;9,53;6,67;6,67;1,91;6,67;5,72;8,58;4,77
07-02-2023;19:00:00;2,86;9,53;8,58;12,39;11,44;9,53;4,77;5,72;14,3;6,67;8,58;12,39;8,58;6,67;8,58;2,86;7,63;9,53;7,63;5,72;5,72;6,67;6,67;3,81;6,67;4,77;8,58;5,72;5,72;1,91;4,77;4,77;8,58;4,77
07-02-2023;20:00:00;2,86;7,63;7,63;9,53;8,58;7,63;4,77;4,77;9,53;6,67;8,58;9,53;7,63;5,72;7,63;2,86;6,67;8,58;5,72;4,77;5,72;5,72;5,72;3,81;5,72;3,81;8,58;4,77;4,77;1,91;3,81;3,81;7,63;4,77
07-02-2023;21:00:00;2,86;5,72;5,72;7,63;7,63;6,67;3,81;3,81;15,25;5,72;6,67;8,58;7,63;4,77;6,67;2,86;5,72;8,58;5,72;4,77;4,77;5,72;4,77;3,81;4,77;2,86;7,63;4,77;4,77;0,95;2,86;3,81;7,63;4,77
07-02-2023;22:00:00;2,86;2,86;7,63;5,72;5,72;3,81;3,81;2,86;4,77;2,86;6,67;5,72;5,72;3,81;4,77;2,86;5,72;6,67;5,72;3,81;4,77;4,77;6,67;2,86;2,86;1,91;4,77;3,81;3,81;0,95;0;3,81;3,81;3,81
07-02-2023;23:00:00;2,86;4,77;5,72;3,81;14,3;2,86;2,86;1,91;1,91;2,86;6,67;3,81;5,72;3,81;2,86;3,81;3,81;3,81;2,86;2,86;2,86;3,81;4,77;2,86;0,95;0;3,81;3,81;2,86;0;0;5,72;4,77;3,81
08-02-2023;00:00:00;3,81;2,86;6,67;2,86;4,77;1,91;2,86;1,91;0;2,86;4,77;0,95;3,81;2,86;2,86;3,81;2,86;3,81;2,86;3,81;2,86;2,86;3,81;3,81;1,91;1,91;1,91;3,81;2,86;0;0;5,72;4,77;4,77
08-02-2023;01:00:00;4,77;0,95;4,77;0;2,86;3,81;5,72;3,81;0;1,91;3,81;0;3,81;3,81;3,81;4,77;2,86;3,81;3,81;5,72;4,77;3,81;3,81;3,81;1,91;4,77;4,77;4,77;4,77;1,91;0;7,63;8,58;4,77
08-02-2023;02:00:00;5,72;8,58;2,86;0;3,81;4,77;8,58;6,67;0;1,91;2,86;0;4,77;4,77;7,63;4,77;2,86;4,77;2,86;6,67;5,72;4,77;4,77;5,72;1,91;3,81;6,67;5,72;5,72;2,86;0;9,53;5,72;8,58
08-02-2023;03:00:00;4,77;3,81;2,86;0;4,77;8,58;8,58;8,58;0;0;0,95;0;4,77;5,72;14,3;3,81;2,86;4,77;2,86;7,63;6,67;4,77;5,72;4,77;0;0,95;6,67;5,72;5,72;0;0;7,63;8,58;6,67
08-02-2023;04:00:00;1,91;0;0,95;0;1,91;6,67;4,77;4,77;0;0;0;0;2,86;1,91;5,72;0,95;0,95;3,81;1,91;3,81;4,77;2,86;3,81;2,86;0;0;0;2,86;4,77;0;0;3,81;5,72;3,81
08-02-2023;05:00:00;0,95;0;1,91;0;1,91;2,86;1,91;1,91;0;0;1,91;0;1,91;2,86;4,77;3,81;3,81;4,77;2,86;1,91;2,86;3,81;3,81;2,86;1,91;0;1,91;5,72;3,81;0;0;5,72;4,77;3,81
08-02-2023;06:00:00;0;5,72;8,58;15,25;7,63;5,72;6,67;7,63;0;3,81;11,44;11,44;11,44;15,25;7,63;14,3;22,88;26,7;20,02;15,25;12,39;15,25;13,35;14,3;16,21;2,86;5,72;26,7;20,02;4,77;16,21;29,56;10,49;20,98
08-02-2023;07:00:00;0;20,02;18,12;44,81;26,7;20,98;43,86;27,65;0;15,25;30,51;40,04;38,14;46,72;34,32;30,51;49,58;51,49;51,49;44,81;29,56;18,12;22,88;30,51;35,28;13,35;15,25;37,18;29,56;9,53;36,23;47,67;15,25;23,84
08-02-2023;08:00:00;0,95;13,35;17,16;57,21;52,44;26,7;38,14;26,7;0;10,49;37,18;55,3;47,67;48,63;29,56;39,09;47,67;47,67;59,11;35,28;17,16;15,25;21,93;35,28;29,56;7,63;11,44;27,65;16,21;9,53;20,98;29,56;12,39;11,44
08-02-2023;09:00:00;3,81;13,35;14,3;33,37;25,74;14,3;9,53;10,49;4,77;10,49;19,07;30,51;18,12;20,02;13,35;15,25;18,12;20,02;20,98;9,53;10,49;9,53;12,39;11,44;11,44;5,72;11,44;11,44;9,53;4,77;12,39;8,58;12,39;8,58
08-02-2023;10:00:00;6,67;13,35;14,3;28,6;20,02;15,25;8,58;9,53;0;10,49;14,3;25,74;14,3;15,25;13,35;8,58;13,35;16,21;15,25;8,58;10,49;9,53;12,39;8,58;11,44;7,63;12,39;10,49;9,53;6,67;12,39;8,58;12,39;9,53
08-02-2023;11:00:00;5,72;15,25;15,25;28,6;20,02;16,21;8,58;9,53;0;11,44;14,3;25,74;14,3;14,3;13,35;8,58;12,39;16,21;14,3;7,63;10,49;9,53;12,39;7,63;11,44;6,67;12,39;10,49;10,49;5,72;12,39;8,58;12,39;8,58
08-02-2023;12:00:00;4,77;13,35;15,25;29,56;20,02;16,21;8,58;9,53;7,63;10,49;14,3;26,7;15,25;14,3;13,35;8,58;13,35;16,21;15,25;7,63;9,53;9,53;12,39;7,63;11,44;5,72;11,44;10,49;9,53;4,77;11,44;8,58;11,44;8,58
08-02-2023;13:00:00;4,77;14,3;15,25;27,65;20,02;15,25;8,58;10,49;0,95;11,44;15,25;26,7;18,12;16,21;13,35;9,53;15,25;19,07;18,12;7,63;10,49;10,49;13,35;7,63;12,39;5,72;12,39;11,44;10,49;4,77;12,39;8,58;11,44;8,58
08-02-2023;14:00:00;2,86;16,21;18,12;34,32;23,84;18,12;9,53;11,44;8,58;13,35;29,56;38,14;31,46;31,46;16,21;20,98;28,6;32,42;39,09;10,49;17,16;16,21;20,98;9,53;16,21;5,72;12,39;19,07;12,39;4,77;15,25;12,39;12,39;9,53
08-02-2023;15:00:00;1,91;17,16;20,98;50,53;32,42;20,98;16,21;19,07;0;15,25;41,95;50,53;48,63;41,95;21,93;46,72;42,9;54,35;61,02;19,07;24,79;24,79;34,32;30,51;25,74;8,58;15,25;31,46;17,16;5,72;30,51;18,12;13,35;14,3
08-02-2023;16:00:00;1,91;17,16;19,07;53,39;36,23;20,02;17,16;19,07;2,86;16,21;34,32;49,58;44,81;35,28;20,98;39,09;37,18;55,3;54,35;16,21;20,98;22,88;30,51;30,51;20,98;8,58;14,3;30,51;16,21;4,77;27,65;16,21;15,25;15,25
08-02-2023;17:00:00;0,95;14,3;14,3;33,37;27,65;19,07;10,49;11,44;3,81;12,39;20,02;33,37;23,84;20,02;16,21;15,25;20,02;26,7;23,84;9,53;11,44;13,35;14,3;7,63;13,35;5,72;12,39;14,3;9,53;2,86;10,49;8,58;10,49;9,53
08-02-2023;18:00:00;1,91;10,49;9,53;20,02;16,21;13,35;6,67;7,63;3,81;8,58;12,39;20,02;12,39;9,53;11,44;5,72;10,49;12,39;9,53;5,72;7,63;9,53;8,58;4,77;8,58;4,77;9,53;8,58;6,67;2,86;6,67;5,72;8,58;5,72
08-02-2023;19:00:00;3,81;8,58;8,58;13,35;11,44;10,49;5,72;5,72;9,53;7,63;8,58;13,35;9,53;7,63;9,53;2,86;8,58;9,53;7,63;5,72;6,67;7,63;7,63;4,77;6,67;3,81;8,58;6,67;6,67;2,86;5,72;5,72;8,58;5,72
08-02-2023;20:00:00;2,86;7,63;9,53;10,49;9,53;8,58;4,77;5,72;15,25;6,67;8,58;10,49;8,58;6,67;7,63;2,86;6,67;9,53;7,63;6,67;5,72;6,67;5,72;3,81;6,67;3,81;8,58;5,72;5,72;1,91;4,77;4,77;8,58;5,72
08-02-2023;21:00:00;4,77;6,67;7,63;8,58;11,44;6,67;4,77;4,77;0;5,72;7,63;9,53;8,58;5,72;6,67;2,86;5,72;8,58;5,72;5,72;5,72;6,67;5,72;3,81;5,72;3,81;7,63;5,72;5,72;1,91;3,81;4,77;7,63;5,72
08-02-2023;22:00:00;3,81;4,77;13,35;7,63;6,67;5,72;6,67;3,81;0;2,86;6,67;6,67;6,67;4,77;4,77;1,91;5,72;6,67;5,72;4,77;4,77;4,77;7,63;3,81;3,81;1,91;5,72;4,77;4,77;0,95;0,95;3,81;5,72;3,81
08-02-2023;23:00:00;3,81;3,81;14,3;6,67;4,77;2,86;6,67;2,86;0;2,86;6,67;3,81;4,77;3,81;3,81;2,86;4,77;4,77;3,81;3,81;2,86;4,77;5,72;3,81;2,86;1,91;4,77;4,77;3,81;0;0;4,77;3,81;3,81
09-02-2023;00:00:00;4,77;1,91;9,53;3,81;3,81;2,86;3,81;1,91;4,77;2,86;3,81;0,95;2,86;2,86;2,86;2,86;2,86;3,81;2,86;3,81;2,86;4,77;4,77;4,77;1,91;2,86;5,72;4,77;4,77;0,95;0;6,67;5,72;5,72
09-02-2023;01:00:00;5,72;2,86;4,77;1,91;2,86;4,77;4,77;3,81;0;2,86;2,86;0;3,81;3,81;4,77;3,81;3,81;4,77;2,86;5,72;4,77;4,77;5,72;5,72;2,86;5,72;3,81;5,72;6,67;2,86;0;8,58;9,53;7,63
09-02-2023;02:00:00;5,72;5,72;2,86;0;3,81;5,72;7,63;7,63;82,95;2,86;2,86;0;3,81;4,77;9,53;3,81;3,81;4,77;3,81;7,63;7,63;4,77;6,67;7,63;1,91;7,63;5,72;6,67;7,63;5,72;0;9,53;5,72;8,58
09-02-2023;03:00:00;6,67;2,86;1,91;0;2,86;8,58;7,63;7,63;NA;1,91;1,91;0;3,81;4,77;14,3;2,86;2,86;5,72;2,86;8,58;5,72;5,72;6,67;6,67;2,86;0,95;9,53;6,67;6,67;2,86;0;8,58;6,67;7,63
09-02-2023;04:00:00;3,81;0;0,95;0;1,91;6,67;4,77;4,77;0;0;0;0;2,86;1,91;6,67;1,91;1,91;3,81;1,91;4,77;3,81;3,81;4,77;3,81;0;0;3,81;3,81;4,77;0;0;4,77;5,72;4,77
09-02-2023;05:00:00;0,95;1,91;2,86;0;1,91;1,91;2,86;1,91;0;0;1,91;0;1,91;2,86;3,81;3,81;3,81;4,77;2,86;2,86;2,86;4,77;4,77;3,81;1,91;0;2,86;6,67;4,77;0;0;6,67;5,72;3,81
09-02-2023;06:00:00;0;6,67;8,58;14,3;7,63;5,72;5,72;7,63;0;4,77;12,39;10,49;11,44;13,35;6,67;13,35;23,84;25,74;20,02;15,25;12,39;16,21;14,3;14,3;16,21;2,86;4,77;27,65;20,98;4,77;16,21;27,65;10,49;19,07
09-02-2023;07:00:00;0;21,93;18,12;42,9;26,7;21,93;41,95;27,65;0;17,16;30,51;40,04;38,14;46,72;35,28;32,42;52,44;52,44;52,44;48,63;29,56;21,93;23,84;31,46;39,09;14,3;16,21;40,04;31,46;9,53;37,18;43,86;16,21;23,84
09-02-2023;08:00:00;0,95;15,25;18,12;57,21;52,44;27,65;43,86;33,37;0;11,44;37,18;57,21;49,58;50,53;34,32;41;53,39;51,49;61,02;43,86;19,07;19,07;23,84;37,18;33,37;7,63;14,3;27,65;19,07;10,49;20,98;25,74;12,39;14,3
09-02-2023;09:00:00;3,81;13,35;14,3;34,32;26,7;14,3;12,39;10,49;1,91;10,49;19,07;31,46;19,07;20,98;13,35;15,25;19,07;21,93;22,88;12,39;10,49;9,53;12,39;10,49;11,44;4,77;11,44;11,44;9,53;4,77;11,44;10,49;12,39;8,58
09-02-2023;10:00:00;5,72;14,3;14,3;29,56;20,02;15,25;8,58;9,53;15,25;10,49;13,35;25,74;13,35;15,25;13,35;8,58;13,35;15,25;14,3;8,58;10,49;9,53;12,39;7,63;11,44;6,67;12,39;10,49;9,53;5,72;11,44;8,58;12,39;8,58
09-02-2023;11:00:00;5,72;15,25;15,25;30,51;20,02;17,16;8,58;9,53;11,44;10,49;15,25;26,7;14,3;14,3;13,35;8,58;13,35;16,21;15,25;7,63;10,49;9,53;12,39;7,63;12,39;6,67;12,39;10,49;9,53;5,72;12,39;8,58;12,39;8,58
09-02-2023;12:00:00;4,77;14,3;15,25;31,46;20,02;17,16;8,58;9,53;12,39;11,44;15,25;27,65;15,25;15,25;13,35;8,58;14,3;17,16;15,25;7,63;10,49;9,53;13,35;7,63;12,39;5,72;12,39;11,44;9,53;4,77;11,44;8,58;11,44;8,58
09-02-2023;13:00:00;4,77;14,3;16,21;30,51;20,02;16,21;8,58;9,53;0;10,49;16,21;27,65;19,07;17,16;14,3;11,44;17,16;20,02;19,07;8,58;10,49;11,44;13,35;7,63;12,39;5,72;12,39;11,44;9,53;3,81;12,39;8,58;10,49;7,63
09-02-2023;14:00:00;2,86;16,21;19,07;38,14;25,74;18,12;9,53;11,44;9,53;12,39;32,42;41;33,37;34,32;16,21;20,98;29,56;35,28;42,9;11,44;16,21;16,21;21,93;11,44;16,21;6,67;12,39;21,93;12,39;4,77;14,3;13,35;11,44;8,58
09-02-2023;15:00:00;1,91;17,16;21,93;58,16;33,37;20,02;16,21;18,12;0;16,21;53,39;55,3;50,53;43,86;21,93;52,44;43,86;56,25;63,88;18,12;24,79;26,7;37,18;38,14;25,74;8,58;15,25;38,14;15,25;5,72;27,65;20,98;12,39;11,44
09-02-2023;16:00:00;1,91;17,16;21,93;64,83;36,23;20,02;15,25;20,02;12,39;15,25;50,53;54,35;44,81;36,23;21,93;45,76;40,04;56,25;56,25;19,07;20,98;25,74;33,37;38,14;21,93;8,58;15,25;34,32;16,21;5,72;22,88;20,98;12,39;12,39
09-02-2023;17:00:00;0,95;14,3;16,21;41;27,65;19,07;10,49;12,39;0;11,44;25,74;36,23;23,84;20,02;17,16;18,12;21,93;28,6;24,79;13,35;12,39;12,39;15,25;10,49;14,3;4,77;13,35;16,21;9,53;2,86;10,49;12,39;10,49;8,58
09-02-2023;18:00:00;1,91;10,49;9,53;20,98;16,21;13,35;6,67;7,63;6,67;8,58;12,39;20,98;11,44;10,49;11,44;4,77;10,49;12,39;9,53;6,67;7,63;8,58;7,63;4,77;9,53;4,77;11,44;7,63;6,67;1,91;6,67;5,72;9,53;5,72
09-02-2023;19:00:00;3,81;8,58;7,63;14,3;12,39;10,49;5,72;5,72;0;6,67;8,58;13,35;9,53;7,63;9,53;2,86;7,63;10,49;7,63;5,72;5,72;6,67;6,67;3,81;7,63;3,81;8,58;5,72;5,72;1,91;4,77;4,77;8,58;4,77
09-02-2023;20:00:00;3,81;8,58;8,58;11,44;9,53;8,58;4,77;4,77;6,67;6,67;7,63;11,44;8,58;6,67;7,63;2,86;6,67;8,58;6,67;5,72;5,72;6,67;5,72;3,81;5,72;3,81;8,58;5,72;5,72;1,91;4,77;3,81;7,63;4,77
09-02-2023;21:00:00;5,72;6,67;7,63;10,49;8,58;6,67;3,81;3,81;0;4,77;7,63;9,53;7,63;5,72;6,67;1,91;6,67;7,63;5,72;4,77;5,72;5,72;6,67;3,81;5,72;2,86;7,63;4,77;4,77;0,95;3,81;3,81;6,67;4,77
09-02-2023;22:00:00;4,77;3,81;12,39;8,58;8,58;6,67;2,86;3,81;11,44;2,86;9,53;8,58;6,67;4,77;4,77;1,91;5,72;6,67;5,72;3,81;4,77;4,77;6,67;2,86;3,81;1,91;6,67;3,81;3,81;0,95;0,95;3,81;4,77;3,81
09-02-2023;23:00:00;4,77;2,86;13,35;6,67;8,58;3,81;2,86;1,91;6,67;1,91;7,63;4,77;5,72;3,81;2,86;1,91;2,86;3,81;3,81;3,81;3,81;3,81;3,81;3,81;2,86;0,95;5,72;3,81;3,81;0,95;0;3,81;4,77;3,81
10-02-2023;00:00:00;5,72;4,77;6,67;3,81;3,81;3,81;2,86;2,86;10,49;2,86;4,77;2,86;3,81;2,86;2,86;1,91;2,86;3,81;2,86;3,81;3,81;3,81;3,81;4,77;1,91;2,86;5,72;3,81;3,81;0;0;4,77;4,77;4,77
10-02-2023;01:00:00;4,77;3,81;3,81;1,91;1,91;2,86;3,81;2,86;86,76;2,86;2,86;0,95;3,81;2,86;3,81;2,86;2,86;3,81;2,86;4,77;4,77;3,81;4,77;4,77;1,91;3,81;3,81;3,81;3,81;0;0;6,67;6,67;5,72
10-02-2023;02:00:00;6,67;2,86;1,91;0;2,86;2,86;7,63;5,72;0;1,91;1,91;0,95;4,77;4,77;5,72;2,86;2,86;3,81;2,86;5,72;5,72;3,81;4,77;4,77;1,91;1,91;8,58;5,72;4,77;1,91;0;7,63;4,77;6,67
10-02-2023;03:00:00;5,72;3,81;2,86;0;1,91;3,81;8,58;8,58;0;0;0,95;0;3,81;4,77;9,53;1,91;1,91;3,81;2,86;6,67;4,77;4,77;4,77;4,77;1,91;3,81;6,67;4,77;3,81;0;0;6,67;4,77;5,72
10-02-2023;04:00:00;2,86;0,95;1,91;0;1,91;6,67;6,67;6,67;0;0;0;0;2,86;2,86;6,67;0,95;0,95;2,86;0,95;4,77;2,86;2,86;3,81;2,86;0;0;4,77;2,86;3,81;0;0;3,81;5,72;2,86
10-02-2023;05:00:00;1,91;0,95;2,86;0;1,91;1,91;1,91;2,86;21,93;0;0,95;0;0,95;1,91;2,86;2,86;2,86;2,86;1,91;2,86;2,86;2,86;2,86;1,91;0,95;0;2,86;3,81;2,86;0;0;3,81;4,77;1,91
10-02-2023;06:00:00;0;5,72;7,63;9,53;6,67;5,72;5,72;6,67;0;3,81;8,58;8,58;9,53;10,49;6,67;9,53;13,35;17,16;15,25;13,35;9,53;8,58;9,53;8,58;12,39;1,91;5,72;12,39;10,49;2,86;8,58;8,58;9,53;7,63
10-02-2023;07:00:00;0;21,93;16,21;26,7;21,93;19,07;19,07;16,21;0;16,21;21,93;30,51;27,65;34,32;23,84;14,3;23,84;32,42;40,04;27,65;19,07;13,35;18,12;15,25;26,7;10,49;15,25;17,16;13,35;5,72;20,98;11,44;13,35;10,49
10-02-2023;08:00:00;0,95;14,3;16,21;36,23;41;20,02;18,12;15,25;10,49;11,44;23,84;40,04;33,37;35,28;20,02;12,39;20,98;26,7;41;20,98;14,3;9,53;16,21;13,35;21,93;5,72;12,39;12,39;11,44;4,77;14,3;8,58;11,44;8,58
10-02-2023;09:00:00;3,81;12,39;14,3;24,79;20,02;14,3;8,58;8,58;6,67;9,53;14,3;22,88;13,35;13,35;12,39;10,49;13,35;14,3;15,25;8,58;9,53;7,63;11,44;7,63;12,39;5,72;10,49;9,53;8,58;4,77;9,53;7,63;11,44;7,63
10-02-2023;10:00:00;4,77;13,35;13,35;25,74;19,07;14,3;7,63;8,58;10,49;10,49;13,35;23,84;13,35;12,39;12,39;7,63;12,39;15,25;14,3;7,63;9,53;8,58;12,39;7,63;11,44;6,67;11,44;10,49;9,53;5,72;10,49;7,63;10,49;7,63
10-02-2023;11:00:00;4,77;15,25;15,25;29,56;19,07;17,16;8,58;8,58;0;11,44;14,3;26,7;15,25;14,3;13,35;7,63;13,35;17,16;15,25;7,63;9,53;8,58;13,35;7,63;12,39;5,72;13,35;11,44;9,53;4,77;11,44;8,58;11,44;7,63
10-02-2023;12:00:00;3,81;14,3;16,21;31,46;20,02;17,16;8,58;8,58;0;10,49;15,25;30,51;18,12;16,21;12,39;9,53;17,16;20,98;18,12;7,63;10,49;10,49;14,3;7,63;13,35;5,72;12,39;12,39;10,49;3,81;11,44;9,53;10,49;7,63
10-02-2023;13:00:00;3,81;14,3;17,16;31,46;20,02;16,21;8,58;9,53;8,58;11,44;18,12;32,42;23,84;19,07;14,3;14,3;22,88;27,65;25,74;9,53;13,35;13,35;17,16;8,58;14,3;5,72;12,39;14,3;10,49;3,81;12,39;9,53;10,49;7,63
10-02-2023;14:00:00;2,86;17,16;19,07;40,04;26,7;18,12;10,49;12,39;20,98;14,3;29,56;43,86;36,23;28,6;17,16;28,6;34,32;41;45,76;14,3;21,93;17,16;25,74;16,21;20,02;6,67;13,35;22,88;13,35;4,77;17,16;14,3;11,44;9,53
10-02-2023;15:00:00;2,86;18,12;20,98;52,44;32,42;20,02;17,16;20,98;5,72;17,16;38,14;51,49;43,86;34,32;21,93;42,9;40,04;54,35;54,35;17,16;24,79;20,98;30,51;36,23;24,79;9,53;15,25;29,56;15,25;4,77;25,74;17,16;12,39;15,25
10-02-2023;16:00:00;2,86;15,25;16,21;44,81;29,56;20,02;17,16;19,07;5,72;13,35;29,56;43,86;30,51;25,74;19,07;30,51;30,51;40,04;33,37;16,21;20,98;17,16;21,93;22,88;19,07;8,58;13,35;25,74;13,35;3,81;18,12;15,25;11,44;14,3
10-02-2023;17:00:00;2,86;13,35;13,35;28,6;22,88;19,07;13,35;15,25;1,91;10,49;19,07;31,46;16,21;16,21;16,21;11,44;17,16;19,07;15,25;11,44;12,39;10,49;11,44;6,67;13,35;6,67;12,39;14,3;9,53;3,81;10,49;9,53;10,49;8,58
10-02-2023;18:00:00;2,86;10,49;9,53;20,98;14,3;13,35;8,58;13,35;3,81;7,63;11,44;20,98;11,44;9,53;12,39;3,81;10,49;11,44;8,58;6,67;9,53;7,63;7,63;4,77;9,53;5,72;10,49;7,63;7,63;2,86;6,67;4,77;9,53;5,72
10-02-2023;19:00:00;2,86;8,58;7,63;15,25;11,44;10,49;5,72;7,63;9,53;6,67;9,53;14,3;8,58;6,67;9,53;2,86;7,63;9,53;6,67;4,77;6,67;6,67;6,67;4,77;7,63;4,77;9,53;5,72;6,67;1,91;4,77;3,81;8,58;4,77
