Dato;Tid;Celle 1;Celle 2;Celle 3;Celle 4;Celle 5;Celle 6;Celle 7;Celle 8;Celle 9;Celle 10;Celle 11;Celle 12;Celle 13;Celle 14;Celle 15;Celle 16;Celle 17;Celle 18;Celle 19;Celle 20;Celle 21;Celle 22;Celle 23;Celle 24;Celle 25;Celle 26;Celle 27;Celle 28;Celle 29;Celle 30;Celle 31;Celle 32;Celle 33;Celle 34
2023-04-23;13:00;2,92;11,70;11,70;17,55;13,89;12,43;5,85;5,85;8,04;8,77;10,97;18,28;10,97;9,51;8,04;4,39;10,24;11,70;8,04;5,12;5,85;6,58;6,58;4,39;7,31;4,39;7,31;6,58;7,31;2,92;6,58;3,66;5,85;3,66
2023-04-23;14:00;2,19;10,24;10,24;18,28;14,62;11,70;5,12;5,85;7,31;8,04;10,24;18,28;10,97;9,51;8,04;2,92;9,51;11,70;8,04;4,39;5,85;7,31;7,31;3,66;6,58;4,39;6,58;5,85;6,58;2,19;5,85;3,66;5,85;2,92
2023-04-23;15:00;2,19;9,51;9,51;16,82;14,62;10,97;5,12;5,12;17,55;7,31;9,51;16,82;10,24;8,04;7,31;2,92;8,77;10,24;6,58;4,39;5,12;6,58;6,58;2,92;5,85;3,66;6,58;5,85;5,85;2,19;5,12;2,92;5,85;2,92
2023-04-23;16:00;2,19;9,51;8,77;16,09;14,62;10,97;5,12;5,12;14,62;7,31;9,51;17,55;10,24;8,04;7,31;2,92;8,77;10,24;6,58;4,39;5,85;7,31;6,58;3,66;5,85;3,66;6,58;5,12;5,12;2,19;5,12;3,66;5,85;2,92
2023-04-23;17:00;2,19;8,04;7,31;15,35;13,89;10,97;4,39;5,12;12,43;5,12;8,77;15,35;9,51;8,04;7,31;2,92;8,04;9,51;5,85;4,39;5,12;7,31;5,85;2,92;5,85;2,92;6,58;4,39;4,39;1,46;4,39;3,66;5,85;2,92
2023-04-23;18:00;2,19;6,58;5,12;12,43;13,16;8,04;2,92;3,66;8,77;4,39;7,31;12,43;6,58;5,12;5,85;2,19;7,31;6,58;4,39;2,92;6,58;5,12;7,31;2,92;4,39;2,19;6,58;3,66;3,66;0,73;2,92;2,92;5,85;2,19
2023-04-23;19:00;2,19;5,85;5,12;8,77;8,77;6,58;2,92;2,92;0,00;3,66;6,58;8,77;5,85;3,66;5,12;1,46;6,58;5,85;3,66;2,19;3,66;4,39;6,58;2,19;3,66;2,19;5,85;2,92;2,92;0,73;2,92;2,19;5,12;2,19
2023-04-23;20:00;1,46;5,12;4,39;7,31;12,43;5,85;2,19;2,19;0,00;4,39;5,85;8,04;5,85;4,39;4,39;1,46;8,04;5,85;3,66;2,19;2,92;4,39;8,77;2,19;3,66;2,19;5,85;2,19;2,92;1,46;2,19;2,19;5,12;2,19
2023-04-23;21:00;1,46;5,12;4,39;5,85;5,12;4,39;2,19;2,19;5,85;3,66;5,12;5,85;4,39;2,92;3,66;1,46;4,39;4,39;2,92;2,19;2,92;3,66;4,39;2,19;2,92;2,19;5,12;2,19;2,92;0,73;1,46;2,19;5,85;2,19
2023-04-23;22:00;1,46;3,66;5,85;4,39;4,39;4,39;2,19;2,19;0,00;2,19;5,12;4,39;3,66;2,19;3,66;0,73;3,66;3,66;2,19;2,19;3,66;2,92;3,66;2,19;2,19;1,46;5,12;2,19;2,92;0,73;0,00;1,46;2,92;1,46
2023-04-23;23:00;1,46;4,39;5,85;2,92;10,24;2,92;2,19;2,19;6,58;2,19;4,39;4,39;5,12;2,92;2,92;0,73;2,92;3,66;2,19;2,19;2,92;2,92;2,92;2,92;2,92;1,46;4,39;2,19;2,92;1,46;0,73;2,19;3,66;2,19
2023-04-24;00:00;1,46;6,58;5,85;2,19;4,39;3,66;2,92;2,92;0,00;2,92;2,92;2,92;5,12;3,66;3,66;1,46;2,19;2,92;2,19;2,19;2,92;2,19;2,92;2,92;2,19;1,46;3,66;2,19;2,92;2,19;0,00;2,92;3,66;2,92
2023-04-24;01:00;2,19;5,12;2,92;1,46;2,92;5,12;3,66;3,66;2,19;3,66;2,19;2,19;3,66;4,39;4,39;1,46;2,19;3,66;2,92;5,12;4,39;2,19;2,92;3,66;2,92;6,58;5,12;2,92;2,92;1,46;0,00;3,66;5,12;3,66
2023-04-24;02:00;3,66;6,58;1,46;1,46;2,92;5,85;5,12;5,85;0,00;2,92;2,19;1,46;3,66;5,85;8,04;2,19;2,19;3,66;2,92;4,39;5,12;2,92;3,66;4,39;3,66;5,85;5,12;2,92;3,66;3,66;0,00;4,39;4,39;3,66
2023-04-24;03:00;3,66;6,58;2,19;0,00;2,92;7,31;5,12;5,85;30,71;2,19;0,73;1,46;3,66;2,92;10,24;1,46;1,46;2,92;2,19;4,39;3,66;2,92;3,66;2,92;2,92;2,92;3,66;2,92;3,66;0,00;0,00;5,12;4,39;3,66
2023-04-24;04:00;0,73;0,73;1,46;0,00;2,19;5,85;3,66;3,66;15,35;0,00;0,00;0,00;2,19;1,46;5,12;0,73;0,73;2,19;0,73;2,19;2,19;1,46;2,92;2,19;0,00;0,00;2,19;1,46;3,66;0,00;0,00;2,19;4,39;2,92
2023-04-24;05:00;0,00;0,73;1,46;0,00;1,46;2,19;1,46;1,46;0,00;0,00;1,46;0,00;1,46;2,19;2,92;2,92;2,92;2,92;2,19;1,46;2,19;3,66;2,92;2,19;1,46;0,00;1,46;5,12;2,92;0,00;0,00;5,85;3,66;2,19
2023-04-24;06:00;0,00;5,12;6,58;10,24;5,85;4,39;4,39;6,58;0,00;4,39;8,04;8,04;8,77;10,97;5,12;10,97;16,82;19,01;14,62;11,70;8,77;13,16;10,24;9,51;12,43;2,19;4,39;22,67;14,62;2,92;12,43;29,98;7,31;19,01
2023-04-24;07:00;0,00;16,09;13,89;31,44;20,47;16,09;36,56;23,40;0,00;12,43;21,94;29,98;29,25;35,83;27,78;26,32;40,95;40,95;40,21;37,29;24,86;17,55;19,01;23,40;29,25;10,97;13,16;33,63;24,86;7,31;30,71;46,06;12,43;24,13
2023-04-24;08:00;0,73;10,97;13,16;40,95;40,21;21,20;34,37;23,40;0,00;8,04;26,32;42,41;38,75;40,21;26,32;32,17;40,21;41,68;48,26;36,56;16,09;16,82;19,74;27,78;24,86;6,58;11,70;26,32;16,82;8,77;18,28;29,98;9,51;13,89
2023-04-24;09:00;2,92;10,24;10,24;21,94;19,01;10,97;6,58;6,58;0,00;7,31;12,43;21,20;14,62;15,35;10,24;10,24;13,16;17,55;19,01;8,04;8,04;7,31;9,51;8,04;8,77;4,39;8,77;9,51;7,31;4,39;8,77;7,31;8,77;6,58
2023-04-24;10:00;4,39;9,51;10,24;18,28;14,62;10,97;5,85;6,58;3,66;8,04;9,51;16,82;10,24;10,97;9,51;6,58;9,51;11,70;11,70;6,58;8,04;7,31;9,51;5,85;8,77;5,12;9,51;8,04;7,31;4,39;8,77;5,85;8,77;6,58
2023-04-24;11:00;4,39;10,97;10,97;19,74;13,89;11,70;5,85;6,58;8,04;8,04;9,51;17,55;10,24;9,51;10,24;6,58;9,51;11,70;10,97;5,85;7,31;7,31;9,51;5,85;8,77;4,39;9,51;8,04;7,31;3,66;8,77;6,58;8,77;6,58
2023-04-24;12:00;3,66;10,24;10,97;19,01;13,89;10,97;5,85;6,58;8,77;8,04;9,51;17,55;10,24;10,24;9,51;5,85;9,51;11,70;10,97;5,85;7,31;7,31;9,51;5,85;8,77;4,39;9,51;8,04;7,31;2,92;8,04;6,58;8,77;5,85
2023-04-24;13:00;2,92;10,97;11,70;18,28;13,16;10,97;6,58;7,31;0,00;8,04;10,24;17,55;11,70;10,97;10,24;7,31;10,97;13,16;12,43;5,85;7,31;8,04;10,24;5,85;9,51;4,39;9,51;8,77;7,31;2,92;9,51;6,58;8,04;5,85
2023-04-24;14:00;3,66;12,43;13,89;21,94;16,09;13,16;7,31;8,04;8,77;10,24;16,82;24,86;21,94;19,74;10,97;14,62;19,74;22,67;26,32;7,31;10,97;11,70;14,62;7,31;12,43;4,39;9,51;12,43;9,51;3,66;10,97;8,04;8,77;6,58
2023-04-24;15:00;2,92;13,16;16,82;31,44;22,67;14,62;10,97;13,16;4,39;12,43;24,13;32,90;35,10;26,32;14,62;33,63;29,25;37,29;43,14;13,16;19,01;16,82;22,67;16,82;19,74;6,58;11,70;19,01;12,43;5,85;24,13;10,97;10,24;8,77
2023-04-24;16:00;1,46;13,89;14,62;30,71;26,32;15,35;12,43;14,62;4,39;12,43;21,94;31,44;32,17;24,86;15,35;24,13;24,13;35,10;38,02;14,62;15,35;14,62;19,01;13,16;16,82;6,58;11,70;14,62;10,97;4,39;21,20;10,24;10,24;8,77
2023-04-24;17:00;0,73;10,24;10,97;19,01;21,94;13,89;8,04;8,77;1,46;9,51;13,89;21,20;17,55;16,82;11,70;7,31;12,43;16,09;16,82;8,77;9,51;7,31;8,77;4,39;10,24;4,39;8,77;7,31;6,58;2,19;10,97;5,12;7,31;5,12
2023-04-24;18:00;1,46;7,31;6,58;11,70;12,43;9,51;5,12;5,12;3,66;6,58;8,04;13,16;8,77;9,51;8,04;2,19;7,31;8,04;7,31;4,39;5,85;5,85;5,85;2,92;6,58;2,92;7,31;5,12;5,12;1,46;5,12;4,39;6,58;3,66
2023-04-24;19:00;2,19;6,58;5,85;8,77;7,31;6,58;3,66;3,66;27,78;5,12;5,85;8,77;6,58;6,58;5,85;2,19;5,85;7,31;5,12;3,66;4,39;5,12;5,12;2,92;5,12;2,92;6,58;4,39;4,39;1,46;3,66;3,66;6,58;3,66
2023-04-24;20:00;2,19;5,85;5,85;6,58;5,85;5,85;3,66;3,66;8,04;4,39;5,12;7,31;5,85;4,39;5,85;2,19;5,12;5,85;4,39;3,66;5,85;4,39;4,39;2,92;4,39;2,92;6,58;3,66;4,39;1,46;2,92;3,66;5,85;3,66
2023-04-24;21:00;2,19;4,39;5,12;5,12;7,31;4,39;2,92;2,92;4,39;3,66;5,12;5,85;5,85;4,39;5,12;1,46;5,85;5,12;4,39;3,66;5,85;4,39;6,58;2,92;3,66;2,19;5,12;3,66;3,66;0,73;2,19;2,92;5,85;2,92
2023-04-24;22:00;2,19;3,66;5,85;3,66;2,92;2,92;2,92;2,92;0,00;2,19;4,39;3,66;4,39;2,92;3,66;1,46;2,92;4,39;4,39;2,92;3,66;3,66;3,66;2,19;2,19;2,19;5,12;2,92;2,92;0,73;0,00;2,92;3,66;2,19
2023-04-24;23:00;2,19;1,46;5,85;1,46;2,19;2,19;2,92;2,19;0,00;1,46;3,66;1,46;3,66;2,19;2,19;1,46;2,19;2,92;2,19;2,19;2,92;2,92;2,92;2,19;1,46;1,46;3,66;2,92;2,92;0,00;0,00;3,66;3,66;2,19
2023-04-25;00:00;2,92;2,19;5,85;1,46;2,19;2,19;2,92;2,19;84,82;2,19;2,92;0,00;2,19;1,46;1,46;2,19;1,46;2,92;1,46;2,19;2,19;2,19;2,92;3,66;0,00;0,73;4,39;2,92;2,92;0,00;0,00;4,39;3,66;3,66
2023-04-25;01:00;2,19;2,92;2,92;0,00;2,19;2,92;2,92;2,92;0,00;0,00;2,19;0,00;2,92;2,19;2,19;2,19;1,46;2,92;2,19;4,39;4,39;2,92;3,66;4,39;0,00;5,12;2,19;2,92;2,92;0,00;0,00;5,85;5,12;3,66
2023-04-25;02:00;3,66;0,73;1,46;0,00;2,19;4,39;5,12;4,39;0,00;0,73;1,46;0,00;2,92;2,92;5,85;2,92;2,19;2,92;1,46;5,12;5,12;2,92;4,39;4,39;0,00;4,39;5,85;4,39;4,39;1,46;0,00;6,58;4,39;5,12
2023-04-25;03:00;2,92;1,46;2,19;0,00;2,92;7,31;4,39;5,85;0,00;0,73;1,46;0,00;2,92;3,66;8,77;2,19;1,46;3,66;2,19;5,12;4,39;2,92;4,39;4,39;0,00;0,00;5,85;4,39;3,66;0,00;0,00;5,85;3,66;4,39
2023-04-25;04:00;0,73;0,00;1,46;0,00;2,19;6,58;2,92;3,66;7,31;0,00;0,00;0,00;2,19;1,46;4,39;0,73;0,73;2,92;0,73;2,92;2,19;1,46;2,19;1,46;0,00;0,00;0,73;2,19;2,92;0,00;0,00;2,92;3,66;2,19
2023-04-25;05:00;0,00;0,00;1,46;0,00;1,46;1,46;1,46;1,46;3,66;0,00;1,46;0,00;1,46;2,19;2,92;2,92;2,92;2,92;2,19;1,46;1,46;3,66;2,92;2,19;1,46;0,00;2,19;5,12;2,92;0,00;0,00;4,39;3,66;2,19
2023-04-25;06:00;0,00;5,12;6,58;11,70;6,58;4,39;4,39;5,85;0,00;3,66;9,51;8,77;8,77;10,97;5,12;10,24;19,01;21,20;15,35;12,43;10,24;13,89;10,97;10,97;12,43;2,19;4,39;23,40;16,82;2,19;12,43;26,32;7,31;19,01
2023-04-25;07:00;0,00;16,09;14,62;36,56;21,20;16,82;36,56;25,59;0,00;13,16;24,13;32,17;30,71;38,02;29,98;25,59;45,33;43,14;41,68;41,68;29,98;21,20;21,20;25,59;29,98;12,43;12,43;33,63;28,52;7,31;33,63;44,60;12,43;24,86
2023-04-25;08:00;0,73;11,70;13,89;48,99;42,41;21,94;40,21;32,17;0,00;8,77;28,52;46,06;40,95;43,14;30,71;34,37;46,06;43,14;51,18;42,41;20,47;19,01;21,20;34,37;29,25;7,31;9,51;25,59;19,74;9,51;18,28;31,44;8,77;11,70
2023-04-25;09:00;2,92;10,24;10,97;28,52;21,94;10,97;9,51;8,04;2,92;7,31;13,89;24,86;16,09;17,55;10,24;12,43;16,09;19,74;20,47;8,77;8,04;7,31;9,51;8,77;8,77;3,66;8,77;9,51;7,31;3,66;8,04;6,58;8,77;5,85
2023-04-25;10:00;4,39;10,24;10,24;21,94;15,35;10,97;5,85;6,58;0,00;7,31;9,51;19,01;10,24;11,70;10,24;6,58;9,51;11,70;10,97;5,85;8,04;6,58;9,51;5,85;8,77;5,12;8,77;8,04;7,31;4,39;8,77;5,85;8,77;6,58
2023-04-25;11:00;4,39;10,97;10,97;21,94;14,62;12,43;6,58;7,31;0,00;8,04;10,24;19,01;10,24;10,97;10,24;6,58;9,51;12,43;10,97;5,85;8,04;7,31;10,24;5,85;8,77;5,12;9,51;8,04;7,31;3,66;8,77;6,58;9,51;6,58
2023-04-25;12:00;3,66;10,24;10,97;21,94;15,35;11,70;6,58;7,31;0,00;8,04;10,24;19,74;11,70;10,97;10,24;6,58;10,97;13,16;11,70;5,85;8,04;7,31;10,24;5,85;8,77;4,39;9,51;8,04;7,31;3,66;8,77;6,58;8,77;6,58
2023-04-25;13:00;3,66;11,70;11,70;19,74;14,62;11,70;6,58;7,31;9,51;8,77;10,97;19,74;13,89;12,43;10,24;7,31;11,70;14,62;13,16;6,58;8,77;8,04;10,97;5,85;9,51;4,39;9,51;9,51;7,31;2,92;8,77;7,31;8,77;6,58
2023-04-25;14:00;2,19;12,43;13,89;25,59;18,28;13,89;7,31;8,77;0,73;10,24;21,20;28,52;24,86;24,13;11,70;16,82;21,94;25,59;31,44;9,51;13,16;11,70;16,09;8,04;12,43;4,39;10,24;13,16;8,77;3,66;10,97;8,77;8,77;7,31
2023-04-25;15:00;1,46;13,16;16,82;39,48;24,86;15,35;13,89;16,82;0,00;13,16;31,44;39,48;39,48;33,63;16,82;37,29;33,63;42,41;51,18;16,09;21,94;17,55;24,86;23,40;21,94;6,58;12,43;21,94;12,43;5,85;23,40;13,16;10,24;9,51
2023-04-25;16:00;0,73;13,16;14,62;41,68;27,78;15,35;16,09;19,01;5,85;12,43;27,78;38,75;38,02;30,71;16,82;32,90;29,25;43,87;48,26;15,35;17,55;16,09;21,94;24,13;18,28;7,31;11,70;19,74;12,43;5,12;24,13;10,97;10,24;8,77
2023-04-25;17:00;0,73;10,97;10,24;24,86;21,94;13,89;8,77;9,51;15,35;9,51;15,35;25,59;20,47;16,82;12,43;9,51;15,35;21,94;21,20;9,51;9,51;9,51;10,97;6,58;10,24;4,39;9,51;10,24;7,31;2,92;8,77;5,85;8,04;5,12
2023-04-25;18:00;1,46;8,04;7,31;14,62;11,70;9,51;5,12;5,85;2,19;6,58;8,77;14,62;8,77;7,31;8,77;2,92;8,04;8,77;7,31;5,85;5,85;5,85;5,85;2,92;6,58;3,66;7,31;5,12;5,12;1,46;5,12;4,39;6,58;3,66
2023-04-25;19:00;2,19;7,31;6,58;9,51;8,77;7,31;3,66;4,39;10,97;5,12;6,58;9,51;6,58;5,12;6,58;2,19;5,85;7,31;5,85;4,39;4,39;5,12;5,12;2,92;5,12;3,66;6,58;4,39;4,39;1,46;3,66;3,66;6,58;3,66
2023-04-25;20:00;2,19;5,85;5,85;7,31;6,58;5,85;3,66;3,66;7,31;5,12;6,58;7,31;5,85;4,39;5,85;2,19;5,12;6,58;4,39;3,66;4,39;4,39;4,39;2,92;4,39;2,92;6,58;3,66;3,66;1,46;2,92;2,92;5,85;3,66
2023-04-25;21:00;2,19;4,39;4,39;5,85;5,85;5,12;2,92;2,92;11,70;4,39;5,12;6,58;5,85;3,66;5,12;2,19;4,39;6,58;4,39;3,66;3,66;4,39;3,66;2,92;3,66;2,19;5,85;3,66;3,66;0,73;2,19;2,92;5,85;3,66
2023-04-25;22:00;2,19;2,19;5,85;4,39;4,39;2,92;2,92;2,19;3,66;2,19;5,12;4,39;4,39;2,92;3,66;2,19;4,39;5,12;4,39;2,92;3,66;3,66;5,12;2,19;2,19;1,46;3,66;2,92;2,92;0,73;0,00;2,92;2,92;2,92
2023-04-25;23:00;2,19;3,66;4,39;2,92;10,97;2,19;2,19;1,46;1,46;2,19;5,12;2,92;4,39;2,92;2,19;2,92;2,92;2,92;2,19;2,19;2,19;2,92;3,66;2,19;0,73;0,00;2,92;2,92;2,19;0,00;0,00;4,39;3,66;2,92
2023-04-26;00:00;2,92;2,19;5,12;2,19;3,66;1,46;2,19;1,46;0,00;2,19;3,66;0,73;2,92;2,19;2,19;2,92;2,19;2,92;2,19;2,92;2,19;2,19;2,92;2,92;1,46;1,46;1,46;2,92;2,19;0,00;0,00;4,39;3,66;3,66
2023-04-26;01:00;3,66;0,73;3,66;0,00;2,19;2,92;4,39;2,92;0,00;1,46;2,92;0,00;2,92;2,92;2,92;3,66;2,19;2,92;2,92;4,39;3,66;2,92;2,92;2,92;1,46;3,66;3,66;3,66;3,66;1,46;0,00;5,85;6,58;3,66
2023-04-26;02:00;4,39;6,58;2,19;0,00;2,92;3,66;6,58;5,12;0,00;1,46;2,19;0,00;3,66;3,66;5,85;3,66;2,19;3,66;2,19;5,12;4,39;3,66;3,66;4,39;1,46;2,92;5,12;4,39;4,39;2,19;0,00;7,31;4,39;6,58
2023-04-26;03:00;3,66;2,92;2,19;0,00;3,66;6,58;6,58;6,58;0,00;0,00;0,73;0,00;3,66;4,39;10,97;2,92;2,19;3,66;2,19;5,85;5,12;3,66;4,39;3,66;0,00;0,73;5,12;4,39;4,39;0,00;0,00;5,85;6,58;5,12
2023-04-26;04:00;1,46;0,00;0,73;0,00;1,46;5,12;3,66;3,66;0,00;0,00;0,00;0,00;2,19;1,46;4,39;0,73;0,73;2,92;1,46;2,92;3,66;2,19;2,92;2,19;0,00;0,00;0,00;2,19;3,66;0,00;0,00;2,92;4,39;2,92
2023-04-26;05:00;0,73;0,00;1,46;0,00;1,46;2,19;1,46;1,46;0,00;0,00;1,46;0,00;1,46;2,19;3,66;2,92;2,92;3,66;2,19;1,46;2,19;2,92;2,92;2,19;1,46;0,00;1,46;4,39;2,92;0,00;0,00;4,39;3,66;2,92
2023-04-26;06:00;0,00;4,39;6,58;11,70;5,85;4,39;5,12;5,85;0,00;2,92;8,77;8,77;8,77;11,70;5,85;10,97;17,55;20,47;15,35;11,70;9,51;11,70;10,24;10,97;12,43;2,19;4,39;20,47;15,35;3,66;12,43;22,67;8,04;16,09
2023-04-26;07:00;0,00;15,35;13,89;34,37;20,47;16,09;33,63;21,20;0,00;11,70;23,40;30,71;29,25;35,83;26,32;23,40;38,02;39,48;39,48;34,37;22,67;13,89;17,55;23,40;27,05;10,24;11,70;28,52;22,67;7,31;27,78;36,56;11,70;18,28
2023-04-26;08:00;0,73;10,24;13,16;43,87;40,21;20,47;29,25;20,47;0,00;8,04;28,52;42,41;36,56;37,29;22,67;29,98;36,56;36,56;45,33;27,05;13,16;11,70;16,82;27,05;22,67;5,85;8,77;21,20;12,43;7,31;16,09;22,67;9,51;8,77
2023-04-26;09:00;2,92;10,24;10,97;25,59;19,74;10,97;7,31;8,04;3,66;8,04;14,62;23,40;13,89;15,35;10,24;11,70;13,89;15,35;16,09;7,31;8,04;7,31;9,51;8,77;8,77;4,39;8,77;8,77;7,31;3,66;9,51;6,58;9,51;6,58
2023-04-26;10:00;5,12;10,24;10,97;21,94;15,35;11,70;6,58;7,31;0,00;8,04;10,97;19,74;10,97;11,70;10,24;6,58;10,24;12,43;11,70;6,58;8,04;7,31;9,51;6,58;8,77;5,85;9,51;8,04;7,31;5,12;9,51;6,58;9,51;7,31
2023-04-26;11:00;4,39;11,70;11,70;21,94;15,35;12,43;6,58;7,31;0,00;8,77;10,97;19,74;10,97;10,97;10,24;6,58;9,51;12,43;10,97;5,85;8,04;7,31;9,51;5,85;8,77;5,12;9,51;8,04;8,04;4,39;9,51;6,58;9,51;6,58
2023-04-26;12:00;3,66;10,24;11,70;22,67;15,35;12,43;6,58;7,31;5,85;8,04;10,97;20,47;11,70;10,97;10,24;6,58;10,24;12,43;11,70;5,85;7,31;7,31;9,51;5,85;8,77;4,39;8,77;8,04;7,31;3,66;8,77;6,58;8,77;6,58
2023-04-26;13:00;3,66;10,97;11,70;21,20;15,35;11,70;6,58;8,04;0,73;8,77;11,70;20,47;13,89;12,43;10,24;7,31;11,70;14,62;13,89;5,85;8,04;8,04;10,24;5,85;9,51;4,39;9,51;8,77;8,04;3,66;9,51;6,58;8,77;6,58
2023-04-26;14:00;2,19;12,43;13,89;26,32;18,28;13,89;7,31;8,77;6,58;10,24;22,67;29,25;24,13;24,13;12,43;16,09;21,94;24,86;29,98;8,04;13,16;12,43;16,09;7,31;12,43;4,39;9,51;14,62;9,51;3,66;11,70;9,51;9,51;7,31
2023-04-26;15:00;1,46;13,16;16,09;38,75;24,86;16,09;12,43;14,62;0,00;11,70;32,17;38,75;37,29;32,17;16,82;35,83;32,90;41,68;46,80;14,62;19,01;19,01;26,32;23,40;19,74;6,58;11,70;24,13;13,16;4,39;23,40;13,89;10,24;10,97
2023-04-26;16:00;1,46;13,16;14,62;40,95;27,78;15,35;13,16;14,62;2,19;12,43;26,32;38,02;34,37;27,05;16,09;29,98;28,52;42,41;41,68;12,43;16,09;17,55;23,40;23,40;16,09;6,58;10,97;23,40;12,43;3,66;21,20;12,43;11,70;11,70
2023-04-26;17:00;0,73;10,97;10,97;25,59;21,20;14,62;8,04;8,77;2,92;9,51;15,35;25,59;18,28;15,35;12,43;11,70;15,35;20,47;18,28;7,31;8,77;10,24;10,97;5,85;10,24;4,39;9,51;10,97;7,31;2,19;8,04;6,58;8,04;7,31
2023-04-26;18:00;1,46;8,04;7,31;15,35;12,43;10,24;5,12;5,85;2,92;6,58;9,51;15,35;9,51;7,31;8,77;4,39;8,04;9,51;7,31;4,39;5,85;7,31;6,58;3,66;6,58;3,66;7,31;6,58;5,12;2,19;5,12;4,39;6,58;4,39
2023-04-26;19:00;2,92;6,58;6,58;10,24;8,77;8,04;4,39;4,39;7,31;5,85;6,58;10,24;7,31;5,85;7,31;2,19;6,58;7,31;5,85;4,39;5,12;5,85;5,85;3,66;5,12;2,92;6,58;5,12;5,12;2,19;4,39;4,39;6,58;4,39
2023-04-26;20:00;2,19;5,85;7,31;8,04;7,31;6,58;3,66;4,39;11,70;5,12;6,58;8,04;6,58;5,12;5,85;2,19;5,12;7,31;5,85;5,12;4,39;5,12;4,39;2,92;5,12;2,92;6,58;4,39;4,39;1,46;3,66;3,66;6,58;4,39
2023-04-26;21:00;3,66;5,12;5,85;6,58;8,77;5,12;3,66;3,66;0,00;4,39;5,85;7,31;6,58;4,39;5,12;2,19;4,39;6,58;4,39;4,39;4,39;5,12;4,39;2,92;4,39;2,92;5,85;4,39;4,39;1,46;2,92;3,66;5,85;4,39
2023-04-26;22:00;2,92;3,66;10,24;5,85;5,12;4,39;5,12;2,92;0,00;2,19;5,12;5,12;5,12;3,66;3,66;1,46;4,39;5,12;4,39;3,66;3,66;3,66;5,85;2,92;2,92;1,46;4,39;3,66;3,66;0,73;0,73;2,92;4,39;2,92
2023-04-26;23:00;2,92;2,92;10,97;5,12;3,66;2,19;5,12;2,19;0,00;2,19;5,12;2,92;3,66;2,92;2,92;2,19;3,66;3,66;2,92;2,92;2,19;3,66;4,39;2,92;2,19;1,46;3,66;3,66;2,92;0,00;0,00;3,66;2,92;2,92
2023-04-27;00:00;3,66;1,46;7,31;2,92;2,92;2,19;2,92;1,46;3,66;2,19;2,92;0,73;2,19;2,19;2,19;2,19;2,19;2,92;2,19;2,92;2,19;3,66;3,66;3,66;1,46;2,19;4,39;3,66;3,66;0,73;0,00;5,12;4,39;4,39
2023-04-27;01:00;4,39;2,19;3,66;1,46;2,19;3,66;3,66;2,92;0,00;2,19;2,19;0,00;2,92;2,92;3,66;2,92;2,92;3,66;2,19;4,39;3,66;3,66;4,39;4,39;2,19;4,39;2,92;4,39;5,12;2,19;0,00;6,58;7,31;5,85
2023-04-27;02:00;4,39;4,39;2,19;0,00;2,92;4,39;5,85;5,85;63,61;2,19;2,19;0,00;2,92;3,66;7,31;2,92;2,92;3,66;2,92;5,85;5,85;3,66;5,12;5,85;1,46;5,85;4,39;5,12;5,85;4,39;0,00;7,31;4,39;6,58
2023-04-27;03:00;5,12;2,19;1,46;0,00;2,19;6,58;5,85;5,85;#V�RDI!;1,46;1,46;0,00;2,92;3,66;10,97;2,19;2,19;4,39;2,19;6,58;4,39;4,39;5,12;5,12;2,19;0,73;7,31;5,12;5,12;2,19;0,00;6,58;5,12;5,85
2023-04-27;04:00;2,92;0,00;0,73;0,00;1,46;5,12;3,66;3,66;0,00;0,00;0,00;0,00;2,19;1,46;5,12;1,46;1,46;2,92;1,46;3,66;2,92;2,92;3,66;2,92;0,00;0,00;2,92;2,92;3,66;0,00;0,00;3,66;4,39;3,66
2023-04-27;05:00;0,73;1,46;2,19;0,00;1,46;1,46;2,19;1,46;0,00;0,00;1,46;0,00;1,46;2,19;2,92;2,92;2,92;3,66;2,19;2,19;2,19;3,66;3,66;2,92;1,46;0,00;2,19;5,12;3,66;0,00;0,00;5,12;4,39;2,92
2023-04-27;06:00;0,00;5,12;6,58;10,97;5,85;4,39;4,39;5,85;0,00;3,66;9,51;8,04;8,77;10,24;5,12;10,24;18,28;19,74;15,35;11,70;9,51;12,43;10,97;10,97;12,43;2,19;3,66;21,20;16,09;3,66;12,43;21,20;8,04;14,62
2023-04-27;07:00;0,00;16,82;13,89;32,90;20,47;16,82;32,17;21,20;0,00;13,16;23,40;30,71;29,25;35,83;27,05;24,86;40,21;40,21;40,21;37,29;22,67;16,82;18,28;24,13;29,98;10,97;12,43;30,71;24,13;7,31;28,52;33,63;12,43;18,28
2023-04-27;08:00;0,73;11,70;13,89;43,87;40,21;21,20;33,63;25,59;0,00;8,77;28,52;43,87;38,02;38,75;26,32;31,44;40,95;39,48;46,80;33,63;14,62;14,62;18,28;28,52;25,59;5,85;10,97;21,20;14,62;8,04;16,09;19,74;9,51;10,97
2023-04-27;09:00;2,92;10,24;10,97;26,32;20,47;10,97;9,51;8,04;1,46;8,04;14,62;24,13;14,62;16,09;10,24;11,70;14,62;16,82;17,55;9,51;8,04;7,31;9,51;8,04;8,77;3,66;8,77;8,77;7,31;3,66;8,77;8,04;9,51;6,58
