Date,Hour,temp_dry,humidity,wind_speed,Pressure,Visibility,Wind_dir
2025-05-11,21,7.8999999999999995,71.83333333333333,0.85,1021.6500000000001,69166.66666666667,0
2025-05-11,22,7.266666666666667,76.0,2.9333333333333336,1021.6166666666667,69166.66666666667,139
2025-05-11,23,7.016666666666667,78.66666666666667,0.75,1021.4833333333332,65833.33333333333,173
2025-05-12,0,6.883333333333333,79.5,2.1833333333333336,1021.5666666666666,71666.66666666667,112
2025-05-12,1,7.316666666666666,75.83333333333333,2.766666666666667,1021.7000000000002,70000.0,99
2025-05-12,2,6.8,80.16666666666667,2.766666666666667,1021.5666666666666,63333.333333333336,136
2025-05-12,3,7.5,77.5,2.85,1021.7833333333333,67500.0,115
2025-05-12,4,7.6000000000000005,77.33333333333333,3.1,1021.7833333333333,67500.0,128
2025-05-12,5,8.766666666666667,71.83333333333333,3.1833333333333336,1022.1333333333333,63333.333333333336,130
2025-05-12,6,8.816666666666668,71.0,2.9333333333333336,1022.5166666666668,66666.66666666667,136
2025-05-12,7,8.733333333333333,69.5,2.1666666666666665,1022.8000000000001,65000.0,145
2025-05-12,8,9.35,64.0,2.0,1022.8833333333333,57666.666666666664,143
2025-05-12,9,10.166666666666666,58.666666666666664,1.3333333333333333,1022.9499999999999,60833.333333333336,173
2025-05-12,10,10.466666666666667,56.0,1.2,1023.0,66666.66666666667,96
2025-05-12,11,10.25,63.166666666666664,2.1666666666666665,1022.9833333333332,64166.666666666664,27
2025-05-12,12,11.516666666666666,56.0,1.6166666666666665,1022.6,69166.66666666667,17
2025-05-12,13,12.683333333333332,57.166666666666664,1.1833333333333333,1022.2333333333332,62500.0,315
2025-05-12,14,12.450000000000001,59.0,1.9000000000000001,1021.9333333333334,57500.0,96
2025-05-12,15,13.033333333333333,58.333333333333336,1.25,1021.6,57500.0,97
2025-05-12,16,12.366666666666667,62.333333333333336,1.1666666666666667,1021.4166666666666,60000.0,92
2025-05-12,17,12.083333333333334,63.5,2.15,1021.1166666666667,65000.0,239
2025-05-12,18,11.383333333333333,68.0,1.9000000000000001,1021.1666666666666,62500.0,215
2025-05-12,19,10.516666666666667,70.16666666666667,1.7,1021.2333333333332,58333.333333333336,231
2025-05-12,20,8.549999999999999,81.66666666666667,1.9833333333333334,1021.3833333333333,54166.666666666664,222
2025-05-12,21,8.95,82.83333333333333,2.0,1021.5333333333333,61666.666666666664,243
2025-05-12,22,9.316666666666666,82.66666666666667,1.9000000000000001,1021.5166666666668,55833.333333333336,241
2025-05-12,23,9.4,83.66666666666667,1.9000000000000001,1021.4499999999999,44166.666666666664,270
2025-05-13,0,8.133333333333333,84.33333333333333,2.25,1021.5333333333333,44166.666666666664,227
