Weekday,Date,Hour,NO2_ppb,NOx_ppb,temp_dry,Humidity,Wind_speed,Pressure,Visibility,Wind_dir
Monday,2020-10-19,23,1.779756,1.801009,9.016666666666666,91.33333333333331,3.6,1018.5666666666666,20500.0,209.0
Tuesday,2020-10-20,0,2.4573465,2.4338565,9.016666666666667,92.0,3.4333333333333336,1018.1666666666666,16000.0,210.0
Tuesday,2020-10-20,1,3.5786480000000003,3.6558295,9.233333333333333,89.0,3.1833333333333336,1017.7166666666668,15000.0,204.0
Tuesday,2020-10-20,2,3.4768815,3.665919,9.333333333333334,88.0,3.266666666666667,1017.2666666666668,18500.0,199.0
Tuesday,2020-10-20,3,2.999002,3.035915,10.016666666666667,86.33333333333333,4.1,1017.0,25833.33333333333,194.0
Tuesday,2020-10-20,4,3.217744,3.2210995,10.45,85.33333333333333,4.933333333333333,1016.75,21500.0,195.0
Tuesday,2020-10-20,5,5.152442,5.094276,10.45,84.83333333333333,5.2,1016.35,18833.33333333333,190.0
Tuesday,2020-10-20,6,6.062625000000001,6.328844,10.75,80.83333333333333,5.683333333333334,1016.0,25666.666666666668,187.0
Tuesday,2020-10-20,7,4.7841345,5.1722785,11.033333333333331,79.33333333333333,6.116666666666667,1015.6333333333332,26333.33333333333,173.0
Tuesday,2020-10-20,8,4.5371690000000005,5.076318499999999,11.533333333333331,67.66666666666667,6.533333333333334,1014.9666666666668,49166.66666666666,172.0
Tuesday,2020-10-20,9,4.4472125,4.936026999999999,11.516666666666666,63.333333333333336,8.316666666666668,1014.5166666666668,45000.0,169.0
Tuesday,2020-10-20,10,4.0028965,4.3630755,11.633333333333333,61.333333333333336,9.8,1013.6833333333334,46666.66666666666,165.0
Tuesday,2020-10-20,11,4.228542,4.772166,11.633333333333333,61.5,10.3,1012.6666666666666,41666.66666666666,157.0
Tuesday,2020-10-20,12,4.457933499999999,4.8731765,11.383333333333333,64.16666666666667,10.133333333333336,1011.6,38333.333333333336,160.0
Tuesday,2020-10-20,13,4.1769175,4.7435465,11.283333333333331,67.16666666666667,9.466666666666669,1010.6,37500.0,158.0
Tuesday,2020-10-20,14,4.653624499999999,5.343434500000001,11.1,70.83333333333333,9.016666666666667,1009.9,30000.0,161.0
Tuesday,2020-10-20,15,4.709271,4.939394,11.083333333333334,71.66666666666667,8.049999999999999,1009.3333333333334,30000.0,166.0
Tuesday,2020-10-20,16,5.005976,5.16835,10.816666666666668,75.16666666666667,7.616666666666667,1008.9166666666666,28000.0,180.0
Tuesday,2020-10-20,17,4.9491055,4.775533,10.7,77.5,7.533333333333334,1007.9333333333332,26166.666666666668,182.0
Tuesday,2020-10-20,18,5.6677385000000005,5.645341999999999,10.916666666666666,79.0,6.7,1007.5833333333334,23333.33333333333,186.0
Tuesday,2020-10-20,19,5.0159835,4.8866445,10.9,79.66666666666667,6.783333333333334,1007.35,24833.33333333333,197.0
Tuesday,2020-10-20,20,5.100868999999999,5.0381595,10.366666666666664,88.33333333333333,5.833333333333333,1007.05,14666.666666666666,206.0
Tuesday,2020-10-20,21,5.414939,5.520201999999999,10.383333333333336,91.0,5.316666666666666,1006.9833333333332,13666.666666666666,205.0
Tuesday,2020-10-20,22,5.190011500000001,5.3400675,10.6,92.0,4.85,1006.7666666666668,11166.666666666666,211.0
Tuesday,2020-10-20,23,4.904414,5.070707499999999,10.766666666666666,92.66666666666669,4.516666666666667,1006.3833333333332,9500.0,205.0
Wednesday,2020-10-21,0,5.655886,5.603255,10.95,93.0,4.183333333333333,1006.1166666666668,9333.333333333334,203.0
Wednesday,2020-10-21,1,5.2624205,5.1705950000000005,11.133333333333333,93.0,3.933333333333333,1006.2166666666668,8333.333333333334,220.0
Wednesday,2020-10-21,2,5.442069,5.3838385,11.2,95.16666666666669,4.1,1006.1166666666668,3583.333333333333,238.0
Wednesday,2020-10-21,3,6.641757,6.544332000000001,10.616666666666667,96.83333333333331,2.9333333333333336,1005.8833333333332,3216.6666666666665,206.0
Wednesday,2020-10-21,4,8.254595,8.6767675,10.916666666666666,96.5,3.266666666666667,1005.8833333333332,4150.0,208.0
Wednesday,2020-10-21,5,10.011625,10.691355,11.483333333333334,96.0,3.6833333333333336,1005.65,3816.6666666666665,204.0
Wednesday,2020-10-21,6,10.09021,11.27946,11.883333333333333,96.16666666666669,4.433333333333333,1005.9333333333334,3216.6666666666665,199.0
Wednesday,2020-10-21,7,8.282712,9.231201,12.116666666666667,97.16666666666669,3.766666666666666,1006.2166666666668,1850.0,196.0
Wednesday,2020-10-21,8,6.4699725,7.0925925,12.233333333333334,98.0,4.1,1006.2333333333332,2750.0,181.0
Wednesday,2020-10-21,9,6.6996905,7.411897,12.333333333333334,96.83333333333331,3.766666666666667,1006.1166666666668,3433.333333333333,187.0
Wednesday,2020-10-21,10,6.716802,7.5521885,12.383333333333333,96.33333333333331,4.433333333333333,1005.9166666666666,4233.333333333333,195.0
Wednesday,2020-10-21,11,7.339866,8.5,12.483333333333334,96.33333333333331,4.6,1005.2166666666668,5133.333333333333,193.0
Wednesday,2020-10-21,12,7.104036000000001,8.202020000000001,12.45,96.83333333333331,4.683333333333333,1004.5,4950.0,186.0
Wednesday,2020-10-21,13,8.0469165,8.9483735,12.316666666666668,97.0,5.116666666666666,1003.8333333333334,5166.666666666667,177.0
Wednesday,2020-10-21,14,8.091375,9.0488215,12.199999999999998,96.33333333333331,5.583333333333333,1002.9166666666666,9500.0,174.0
Wednesday,2020-10-21,15,7.3151835,7.729516999999999,12.15,95.66666666666669,6.2,1001.9666666666668,8933.333333333334,174.0
Wednesday,2020-10-21,16,6.686821500000001,6.915825,12.116666666666667,96.33333333333331,6.7,1001.0833333333334,5066.666666666667,178.0
Wednesday,2020-10-21,17,5.5857805,5.5510660000000005,12.15,96.0,7.533333333333334,1000.35,9833.333333333334,168.0
Wednesday,2020-10-21,18,6.6351505,6.594837500000001,12.416666666666666,94.66666666666669,7.783333333333334,999.7,14500.0,175.0
Wednesday,2020-10-21,19,6.6351005,6.5723905,12.75,91.0,6.95,998.8,22000.0,181.0
Wednesday,2020-10-21,20,6.6175025000000005,6.4646465,13.183333333333332,86.33333333333333,7.900000000000001,998.0666666666666,34166.666666666664,184.0
Wednesday,2020-10-21,21,6.8541545,6.879910499999999,13.35,85.16666666666667,7.866666666666666,997.4166666666666,35000.0,196.0
Wednesday,2020-10-21,22,4.995941,4.93771,13.75,82.0,7.283333333333334,996.8333333333334,35000.0,197.0
Wednesday,2020-10-21,23,3.7270665,3.6352415,14.45,79.0,7.533333333333334,996.3666666666668,40000.0,197.0
Thursday,2020-10-22,0,3.239002,3.214366,14.716666666666669,82.0,10.383333333333336,996.2166666666668,27166.666666666668,207.0
Thursday,2020-10-22,1,2.7851535,2.8209875,14.2,88.33333333333333,11.933333333333335,996.0333333333332,24666.666666666668,219.0
Thursday,2020-10-22,2,1.5437965,1.3052747999999998,14.033333333333331,88.33333333333333,12.566666666666668,996.1166666666668,32500.0,230.0
Thursday,2020-10-22,3,1.5719305,1.3670035,14.033333333333331,86.83333333333333,11.633333333333336,997.1,31500.0,238.0
Thursday,2020-10-22,4,2.788968,2.774411,14.35,82.16666666666667,11.300000000000002,998.65,49166.66666666666,252.0
Thursday,2020-10-22,5,3.76657,3.7732885,14.4,80.66666666666667,10.716666666666669,1000.4,54166.66666666666,259.0
Thursday,2020-10-22,6,3.974327,4.037037,14.283333333333331,81.66666666666667,9.116666666666667,1002.5166666666668,54166.66666666666,257.0
Thursday,2020-10-22,7,4.107784,4.1257015,13.733333333333334,88.0,7.283333333333334,1004.1333333333332,29000.0,260.0
Thursday,2020-10-22,8,3.49138,3.9012345,13.733333333333334,92.5,7.983333333333334,1004.9666666666668,23500.0,239.0
Thursday,2020-10-22,9,3.1040935000000003,3.227834,14.65,86.66666666666667,9.133333333333336,1005.2,31833.33333333333,235.0
Thursday,2020-10-22,10,2.5996745,3.25477,15.15,82.0,9.883333333333336,1005.4833333333332,41666.66666666666,232.0
Thursday,2020-10-22,11,2.436119,2.7272725,15.0,77.5,10.3,1005.55,46666.66666666666,234.0
Thursday,2020-10-22,12,2.3236135,2.7435465,15.016666666666666,74.5,9.366666666666667,1005.6,40000.0,236.0
Thursday,2020-10-22,13,2.3359715000000003,2.5817725,14.716666666666669,75.0,9.55,1005.6833333333334,37500.0,229.0
Thursday,2020-10-22,14,3.033968,3.111236,14.516666666666666,76.33333333333333,9.3,1005.7,40000.0,225.0
Thursday,2020-10-22,15,2.943689,3.071348,14.15,77.66666666666667,8.566666666666666,1005.8833333333332,37500.0,226.0
Thursday,2020-10-22,16,3.1339875,3.216854,13.583333333333334,79.5,7.533333333333334,1006.1166666666668,35000.0,224.0
Thursday,2020-10-22,17,3.527162,3.4134830000000003,13.233333333333334,80.5,6.45,1006.05,36666.66666666666,222.0
Thursday,2020-10-22,18,3.245458,2.9741575,12.95,80.66666666666667,6.366666666666667,1005.55,40833.333333333336,212.0
Thursday,2020-10-22,19,3.2179345,3.1988765,13.133333333333333,77.5,7.2,1005.3333333333334,45000.0,216.0
Thursday,2020-10-22,20,3.0264825,2.811236,13.433333333333332,76.0,7.7,1005.1666666666666,45000.0,225.0
Thursday,2020-10-22,21,2.6775735000000003,2.697753,13.183333333333332,78.66666666666667,7.533333333333334,1005.0166666666668,45000.0,227.0
Thursday,2020-10-22,22,2.8809165,2.888764,13.216666666666669,80.5,8.216666666666667,1004.7666666666668,35666.666666666664,218.0
Thursday,2020-10-22,23,3.4924875,3.399438,12.183333333333332,85.16666666666667,8.666666666666666,1004.9666666666668,35833.333333333336,228.0
Friday,2020-10-23,0,1.980904,1.983146,11.366666666666667,83.66666666666667,7.283333333333334,1005.2333333333332,33333.333333333336,243.0
Friday,2020-10-23,1,1.294906,1.02809,11.216666666666669,84.0,7.616666666666667,1005.45,30000.0,232.0
Friday,2020-10-23,2,1.149214,1.049438,11.333333333333334,83.16666666666667,7.866666666666666,1005.4333333333334,30000.0,235.0
Friday,2020-10-23,3,1.200141,1.2629215,10.766666666666666,84.5,7.783333333333334,1005.3833333333332,30000.0,236.0
Friday,2020-10-23,4,1.975901,2.2516855,10.983333333333334,85.66666666666667,7.783333333333334,1005.35,29500.0,232.0
Friday,2020-10-23,5,3.901126,3.902247,11.216666666666669,85.0,8.6,1005.5833333333334,27666.666666666668,241.0
Friday,2020-10-23,6,4.424272,4.4752805,11.216666666666669,87.16666666666667,7.966666666666666,1006.1166666666668,30000.0,248.0
Friday,2020-10-23,7,5.3012495,5.3573035,11.483333333333334,88.33333333333333,8.133333333333333,1006.6333333333332,30333.33333333333,245.0
Friday,2020-10-23,8,4.295226,4.6707865,11.75,89.5,7.7,1007.0833333333334,25166.666666666668,247.0
Friday,2020-10-23,9,4.0426815,4.535955,11.466666666666669,89.5,6.516666666666667,1007.65,18666.666666666668,239.0
Friday,2020-10-23,10,3.519989,3.6651685,11.55,93.83333333333331,3.85,1007.95,7383.333333333333,271.0
Friday,2020-10-23,11,7.026555500000001,7.84382,12.216666666666669,91.16666666666669,5.8500000000000005,1007.8333333333334,22666.666666666668,250.0
Friday,2020-10-23,12,3.5210635,4.394382,12.616666666666667,84.16666666666667,5.6000000000000005,1007.6333333333332,33333.333333333336,250.0
Friday,2020-10-23,13,3.9188745,4.5679775,12.4,84.16666666666667,5.566666666666666,1007.6166666666668,34833.333333333336,248.0
Friday,2020-10-23,14,5.0030675,5.6179775,12.4,83.83333333333333,3.266666666666667,1007.6333333333332,35000.0,248.0
Friday,2020-10-23,15,4.5196375,4.7584265,11.916666666666666,86.83333333333333,1.9666666666666668,1007.7,35000.0,270.0
Friday,2020-10-23,16,6.990380999999999,6.960112499999999,11.5,88.0,2.85,1007.85,34166.666666666664,214.0
Friday,2020-10-23,17,8.703717000000001,8.8584255,10.666666666666666,89.5,4.016666666666667,1008.05,32500.0,220.0
Friday,2020-10-23,18,5.225082,4.8865165,9.983333333333333,89.5,3.1833333333333336,1007.7333333333332,35000.0,224.0
Friday,2020-10-23,19,6.001305,6.0820225,8.25,93.33333333333331,2.516666666666667,1007.3833333333332,31666.666666666668,212.0
Friday,2020-10-23,20,5.298957,5.3348315,8.983333333333334,94.66666666666669,3.35,1007.5166666666668,26833.33333333333,203.0
Friday,2020-10-23,21,5.703275,5.660674,10.1,92.83333333333331,3.6833333333333336,1007.5166666666668,25500.0,210.0
Friday,2020-10-23,22,4.691344,4.839326,10.55,89.66666666666667,4.183333333333333,1007.0666666666666,31666.666666666668,201.0
Friday,2020-10-23,23,4.135882,4.103371,10.866666666666667,89.5,4.683333333333333,1006.6333333333332,25166.666666666668,195.0
Saturday,2020-10-24,0,3.950242,4.0578650000000005,11.05,93.16666666666669,5.333333333333333,1006.2,12500.0,215.0
Saturday,2020-10-24,1,3.129468,3.242697,11.316666666666668,94.0,5.5,1005.7833333333332,11833.333333333334,200.0
Saturday,2020-10-24,2,3.2302515,3.1921345,11.6,94.16666666666669,4.85,1005.2333333333332,6233.333333333333,203.0
Saturday,2020-10-24,3,4.0051785,3.809551,11.8,95.0,5.583333333333333,1004.9333333333334,4083.3333333333335,209.0
Saturday,2020-10-24,4,4.617927,4.5955055,12.033333333333331,94.5,6.116666666666667,1004.95,4900.0,214.0
Saturday,2020-10-24,5,4.775004,4.651685499999999,12.066666666666668,94.0,5.683333333333334,1005.25,6000.0,230.0
Saturday,2020-10-24,6,4.459513,4.442697,11.966666666666669,93.66666666666669,5.3,1005.45,7000.0,235.0
Saturday,2020-10-24,7,4.241199,4.324719,11.95,94.66666666666669,5.216666666666666,1005.8666666666668,5266.666666666667,239.0
Saturday,2020-10-24,8,3.382234,3.4764045,12.133333333333333,90.5,5.95,1006.2166666666668,26000.0,239.0
Saturday,2020-10-24,9,2.8590790000000004,3.149438,12.983333333333334,85.83333333333333,7.2,1006.6,31000.0,243.0
Saturday,2020-10-24,10,2.521812,2.7280895,13.633333333333333,77.83333333333333,7.949999999999999,1006.95,38333.333333333336,241.0
Saturday,2020-10-24,11,2.6625325,2.739326,13.833333333333334,73.66666666666667,7.816666666666667,1007.25,40000.0,245.0
Saturday,2020-10-24,12,2.752789,3.2438200000000004,13.483333333333334,72.16666666666667,6.45,1007.5333333333332,43333.333333333336,244.0
Saturday,2020-10-24,13,2.5609465,2.6820225,13.316666666666668,68.66666666666667,5.583333333333333,1007.7,47500.0,248.0
Saturday,2020-10-24,14,2.0609515,2.43427,12.533333333333331,70.83333333333333,4.433333333333333,1008.1,47500.0,246.0
Saturday,2020-10-24,15,3.161047,3.326966,11.333333333333334,79.5,3.766666666666666,1008.3,44166.66666666666,218.0
Saturday,2020-10-24,16,2.846969,2.7483145,10.6,83.5,3.766666666666666,1008.4166666666666,41666.66666666666,207.0
Saturday,2020-10-24,17,3.3864765,3.6185395,10.683333333333332,85.5,3.933333333333333,1008.4333333333334,38333.333333333336,191.0
Saturday,2020-10-24,18,3.638056,3.5730335,10.733333333333334,85.16666666666667,4.016666666666667,1008.3166666666666,36666.66666666666,197.0
Saturday,2020-10-24,19,3.267358,3.2415735,11.766666666666666,84.0,4.95,1008.0333333333332,34833.333333333336,194.0
Saturday,2020-10-24,20,2.4584045,2.448315,12.0,88.16666666666667,4.55,1007.65,36333.333333333336,193.0
Saturday,2020-10-24,21,3.5478630000000004,3.347191,12.166666666666666,93.33333333333331,5.866666666666667,1007.3166666666666,17333.333333333332,191.0
Saturday,2020-10-24,22,3.5593895,3.4876405,12.15,94.0,5.866666666666667,1007.05,18666.666666666668,189.0
Saturday,2020-10-24,23,3.2229535,3.2409105,12.316666666666668,92.66666666666669,5.6000000000000005,1006.6666666666666,24833.33333333333,193.0
Sunday,2020-10-25,0,3.1922625,3.152981,12.416666666666666,92.83333333333331,6.033333333333334,1006.15,24666.666666666668,188.0
Sunday,2020-10-25,1,2.550303,2.4100115,12.683333333333332,90.16666666666669,6.95,1005.45,38333.333333333336,190.0
Sunday,2020-10-25,2,2.414871,2.3250845,12.9,88.16666666666667,7.2,1004.85,44166.66666666666,187.0
Sunday,2020-10-25,3,2.9378045,2.791901,12.9,87.66666666666667,7.033333333333334,1004.3,45000.0,183.0
Sunday,2020-10-25,4,2.5725,2.548931,13.0,86.83333333333333,7.533333333333334,1003.8333333333334,44166.66666666666,182.0
Sunday,2020-10-25,5,2.9491135,2.830146,13.083333333333334,86.16666666666667,8.5,1003.4333333333334,46666.66666666666,178.0
Sunday,2020-10-25,6,3.3428145,3.223847,13.15,85.5,7.533333333333334,1003.3166666666666,48333.333333333336,183.0
Sunday,2020-10-25,7,3.1570665,3.2232845,13.233333333333334,86.0,7.866666666666667,1002.9833333333332,45833.333333333336,177.0
Sunday,2020-10-25,8,2.9380845,3.166479,13.466666666666669,84.66666666666667,8.049999999999999,1002.6666666666666,49166.66666666666,182.0
Sunday,2020-10-25,9,2.893449,3.031496,13.25,85.16666666666667,9.05,1002.4333333333334,48333.333333333336,182.0
Sunday,2020-10-25,10,2.701136,2.856018,13.283333333333331,85.16666666666667,9.55,1002.4833333333332,43333.333333333336,182.0
Sunday,2020-10-25,11,2.6278435,2.704162,13.05,87.5,8.216666666666667,1002.6166666666668,37333.333333333336,186.0
Sunday,2020-10-25,12,2.639673,2.974128,13.15,86.66666666666667,7.366666666666667,1002.1,46666.66666666666,182.0
Sunday,2020-10-25,13,3.3481045,3.5804275,13.033333333333331,87.5,6.95,1001.6666666666666,47500.0,180.0
Sunday,2020-10-25,14,3.8657795,4.2047245,13.1,88.16666666666667,6.783333333333334,1001.9333333333334,41666.66666666666,181.0
Sunday,2020-10-25,15,3.9158855,4.2772775,13.0,89.5,6.866666666666667,1002.0166666666668,44166.66666666666,183.0
Sunday,2020-10-25,16,3.9878965,4.1079865,12.95,91.16666666666669,6.366666666666667,1002.0166666666668,30166.666666666668,188.0
Sunday,2020-10-25,17,3.342376,3.528684,12.6,94.16666666666669,6.7,1002.0666666666666,16166.666666666666,188.0
Sunday,2020-10-25,18,3.0997925,3.2075365,12.2,96.0,5.766666666666667,1001.7833333333332,14000.0,195.0
Sunday,2020-10-25,19,2.418021,2.2283465,12.35,96.5,5.216666666666666,1001.8666666666668,15166.666666666666,197.0
Sunday,2020-10-25,20,3.064689,2.8188975,12.066666666666668,96.16666666666669,4.433333333333333,1001.5666666666666,16333.333333333334,199.0
Sunday,2020-10-25,21,2.6380355,2.744657,11.85,97.0,3.766666666666666,1001.2,11000.0,191.0
Sunday,2020-10-25,22,2.300085,2.1878515,11.699999999999998,97.0,3.933333333333333,1000.9166666666666,22500.0,198.0
Sunday,2020-10-25,23,1.9401805,1.850394,11.6,96.0,3.6,1000.95,38333.333333333336,200.0
Monday,2020-10-26,0,1.5175235,1.5568055,11.416666666666666,95.5,3.6,1001.1833333333334,40833.333333333336,211.0
Monday,2020-10-26,1,1.7038129999999998,1.79865,11.216666666666669,96.0,2.766666666666667,1000.9666666666668,35833.333333333336,212.0
Monday,2020-10-26,2,2.361861,2.209224,11.05,95.5,2.85,1000.9166666666666,45833.333333333336,190.0
Monday,2020-10-26,3,2.248465,2.191226,11.183333333333332,94.16666666666669,3.6833333333333336,1000.5666666666666,46666.66666666666,191.0
Monday,2020-10-26,4,2.34447,2.461192,11.016666666666666,94.83333333333331,3.4333333333333336,1000.6833333333334,40000.0,203.0
Monday,2020-10-26,5,3.5759115,3.5686165,10.866666666666667,94.5,3.266666666666667,1000.8166666666666,47500.0,198.0
Monday,2020-10-26,6,5.836461,5.6434195,11.333333333333334,94.16666666666669,3.85,1000.6166666666668,44166.66666666666,193.0
Monday,2020-10-26,7,6.096239499999999,6.374578,11.816666666666668,93.0,4.183333333333333,1001.0333333333332,42500.0,185.0
Monday,2020-10-26,8,5.545102,6.092801,12.15,90.33333333333331,5.15,1001.3666666666668,50833.333333333336,193.0
Monday,2020-10-26,9,3.7278665,4.264342,11.833333333333334,91.33333333333331,4.016666666666667,1001.9166666666666,40833.333333333336,210.0
Monday,2020-10-26,10,5.129224,5.569179,11.8,90.66666666666669,3.35,1001.25,44166.66666666666,217.0
Monday,2020-10-26,11,5.831287,6.338582499999999,12.016666666666666,90.0,3.1,1001.1666666666666,43333.333333333336,194.0
Monday,2020-10-26,12,5.539013499999999,6.1304835,11.95,91.66666666666669,3.35,1001.0833333333334,22000.0,170.0
Monday,2020-10-26,13,8.380142,9.353205,11.866666666666667,95.16666666666669,5.033333333333333,1000.8666666666668,12733.333333333334,174.0
Monday,2020-10-26,14,7.581514500000001,8.564679,11.466666666666669,96.66666666666669,5.233333333333333,1000.75,10166.666666666666,181.0
Monday,2020-10-26,15,9.4870045,9.9595075,11.366666666666667,95.16666666666669,4.433333333333333,1000.8833333333332,18833.33333333333,187.0
Monday,2020-10-26,16,8.805357,9.0365595,11.233333333333334,95.16666666666669,4.183333333333333,1000.9,16500.0,200.0
Monday,2020-10-26,17,7.4493645,7.691789,11.266666666666666,93.66666666666669,5.333333333333333,1000.9,27500.0,170.0
Monday,2020-10-26,18,4.4806555,4.632171,11.45,93.16666666666669,5.933333333333334,1000.9666666666668,40833.333333333336,173.0
Monday,2020-10-26,19,3.585527,3.6023620000000003,11.283333333333331,90.5,5.116666666666666,1001.0833333333334,47500.0,192.0
Monday,2020-10-26,20,3.427497,3.4499435,11.033333333333331,90.16666666666669,5.216666666666666,1001.1166666666668,40000.0,207.0
Monday,2020-10-26,21,3.43867,3.4274465000000003,10.616666666666667,89.83333333333333,4.8,1001.0666666666666,30833.33333333333,210.0
Monday,2020-10-26,22,4.0851025,4.163104499999999,10.35,89.66666666666667,4.85,1001.3,25333.33333333333,217.0
Monday,2020-10-26,23,3.815142,3.645669,9.966666666666669,89.16666666666667,5.016666666666667,1001.2833333333332,22166.666666666668,219.0
Tuesday,2020-10-27,0,4.287835,4.2305965,9.466666666666669,89.33333333333333,5.216666666666666,1001.55,21000.0,221.0
Tuesday,2020-10-27,1,4.3942665,4.6456695,8.950000000000001,89.83333333333333,4.1,1001.3333333333334,22000.0,214.0
Tuesday,2020-10-27,2,4.377475,4.415073,9.133333333333333,86.66666666666667,4.433333333333333,1001.3333333333334,38333.333333333336,211.0
Tuesday,2020-10-27,3,4.119255,4.128234,9.466666666666669,86.16666666666667,5.4,1001.35,45000.0,203.0
Tuesday,2020-10-27,4,4.4160375,4.273341,9.283333333333331,86.0,4.933333333333333,1001.6833333333334,45833.333333333336,208.0
Tuesday,2020-10-27,5,5.366714,5.375703,9.416666666666666,85.83333333333333,5.933333333333334,1002.05,42500.0,201.0
Tuesday,2020-10-27,6,5.630557,5.6957260000000005,9.516666666666667,85.83333333333333,6.783333333333334,1002.6333333333332,40833.333333333336,201.0
Tuesday,2020-10-27,7,5.333258,5.59955,9.916666666666666,86.5,7.033333333333334,1002.85,36666.66666666666,205.0
Tuesday,2020-10-27,8,4.703646,5.2452190000000005,10.25,83.66666666666667,7.116666666666667,1002.9166666666666,32500.0,204.0
Tuesday,2020-10-27,9,4.320790000000001,5.0028125,10.583333333333334,82.16666666666667,7.283333333333334,1003.1833333333334,39166.66666666666,201.0
Tuesday,2020-10-27,10,4.178755,4.546171,10.5,82.66666666666667,7.633333333333333,1003.3166666666666,36666.66666666666,194.0
Tuesday,2020-10-27,11,3.914999,4.1745495,11.033333333333331,79.33333333333333,6.45,1003.2666666666668,37500.0,207.0
Tuesday,2020-10-27,12,3.6278115,4.376126,11.383333333333333,78.0,6.783333333333334,1003.25,41666.66666666666,210.0
Tuesday,2020-10-27,13,3.925349,4.2804055000000005,11.0,79.0,6.366666666666667,1003.3333333333334,41666.66666666666,208.0
Tuesday,2020-10-27,14,4.6120585,4.865990999999999,10.800000000000002,77.66666666666667,6.016666666666667,1003.4,44166.66666666666,224.0
Tuesday,2020-10-27,15,5.372431499999999,5.731982,10.516666666666666,78.5,5.95,1003.1833333333334,44166.66666666666,202.0
Tuesday,2020-10-27,16,5.225466,5.332207,10.066666666666668,80.83333333333333,6.283333333333334,1003.3,39166.66666666666,209.0
Tuesday,2020-10-27,17,5.0105085,4.926239000000001,10.516666666666667,79.33333333333333,7.45,1003.3833333333332,39166.66666666666,198.0
Tuesday,2020-10-27,18,4.250038,4.266892,10.566666666666666,79.66666666666667,7.45,1003.35,38333.333333333336,200.0
Tuesday,2020-10-27,19,3.7105275,3.934685,10.533333333333331,80.66666666666667,7.883333333333334,1003.4,36666.66666666666,200.0
Tuesday,2020-10-27,20,3.2201425,3.213401,10.55,81.16666666666667,7.533333333333334,1003.4,42500.0,204.0
Tuesday,2020-10-27,21,3.540171,3.3761265,10.65,79.5,8.133333333333333,1003.2333333333332,45833.333333333336,204.0
Tuesday,2020-10-27,22,3.421776,3.190315,10.933333333333332,79.66666666666667,8.316666666666666,1002.85,47500.0,196.0
Tuesday,2020-10-27,23,3.0392335,2.958896,11.033333333333331,79.83333333333333,8.416666666666666,1002.5666666666666,46666.66666666666,195.0
Wednesday,2020-10-28,0,2.9265945,2.8344595,11.066666666666668,80.0,8.6,1002.0,46666.66666666666,195.0
Wednesday,2020-10-28,1,2.4985525,2.355856,11.0,79.16666666666667,9.05,1001.6333333333332,45000.0,191.0
Wednesday,2020-10-28,2,2.2163755,2.2871625,10.7,80.16666666666667,9.633333333333336,1001.2,41666.66666666666,192.0
Wednesday,2020-10-28,3,2.1943135,2.2195945,10.383333333333333,83.16666666666667,10.05,1000.7833333333332,37000.0,192.0
Wednesday,2020-10-28,4,2.1101,1.994369,9.65,94.66666666666669,9.966666666666669,1000.65,4050.0,197.0
Wednesday,2020-10-28,5,2.610138,2.511261,9.75,94.16666666666669,9.383333333333336,1000.6666666666666,7733.333333333333,195.0
Wednesday,2020-10-28,6,3.680843,3.975225,9.783333333333331,94.33333333333331,8.5,1001.0,13666.666666666666,202.0
Wednesday,2020-10-28,7,3.995659,4.318131,10.2,93.16666666666669,7.616666666666667,1001.7166666666668,37000.0,210.0
Wednesday,2020-10-28,8,3.523626,4.0135135,10.833333333333334,92.16666666666669,6.866666666666667,1002.4333333333334,36666.66666666666,216.0
Wednesday,2020-10-28,9,2.8364865,3.2364865,11.516666666666666,88.16666666666667,6.95,1003.2,36666.66666666666,223.0
Wednesday,2020-10-28,10,2.8367335,3.596284,12.233333333333334,82.83333333333333,6.866666666666667,1003.5833333333334,35833.333333333336,225.0
Wednesday,2020-10-28,11,2.498421,3.2972975,12.616666666666667,77.83333333333333,7.616666666666667,1003.7833333333332,34166.666666666664,218.0
Wednesday,2020-10-28,12,1.9985195,2.8412165,12.483333333333334,73.16666666666667,7.116666666666667,1003.9,34166.666666666664,221.0
Wednesday,2020-10-28,13,2.2663735,2.536036,12.35,74.83333333333333,6.616666666666667,1004.3,31666.666666666668,224.0
Wednesday,2020-10-28,14,2.9529810000000003,3.0765765,11.983333333333334,76.33333333333333,6.283333333333334,1004.7333333333332,30000.0,216.0
Wednesday,2020-10-28,15,3.555395,3.6509005,11.0,83.0,4.766666666666667,1004.9,28500.0,209.0
Wednesday,2020-10-28,16,5.3565065,5.39527,11.0,86.33333333333333,5.5,1004.9666666666668,27333.33333333333,194.0
Wednesday,2020-10-28,17,5.8694425,5.902027,11.266666666666666,83.83333333333333,6.116666666666667,1005.05,29833.33333333333,199.0
Wednesday,2020-10-28,18,4.0333190000000005,4.07714,10.916666666666666,82.33333333333333,5.666666666666667,1004.9833333333332,35000.0,201.0
Wednesday,2020-10-28,19,3.8352285,3.6768015,11.016666666666666,81.66666666666667,5.566666666666666,1004.9166666666666,37500.0,198.0
Wednesday,2020-10-28,20,3.6051245,3.5304055,10.95,80.83333333333333,5.833333333333333,1004.9333333333334,41666.66666666666,206.0
Wednesday,2020-10-28,21,3.712257,3.704392,10.783333333333331,83.16666666666667,5.933333333333334,1004.65,40000.0,199.0
Wednesday,2020-10-28,22,4.0328425,4.1148645,10.833333333333334,82.0,5.666666666666667,1004.3666666666668,42500.0,204.0
